# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	-24.2514	 14.5849	 -38.8363	 208.3706	 9.2905	 0.0000	 -25.8091	 4.5510	 0.8356	 272.0239	 1.6142	 -10.5589	 -9.6807	 59.8394
2009	01	02	-8.2647	 9.1900	 -17.4547	 242.5592	 -5.5983	 0.0000	 -2.9880	 -3.4900	 0.8500	 345.2723	 1.5765	 -7.5233	 -10.5044	 70.7659
2009	01	03	-14.1452	 13.7321	 -27.8773	 221.2204	 -8.8066	 0.0000	 -2.6817	 -6.7354	 0.8500	 240.2330	 1.6450	 -7.8737	 -13.3802	 61.5845
2009	01	04	-20.5057	 12.2657	 -32.7714	 213.3781	 -34.0796	 0.0000	 -3.1181	 -9.9222	 0.8500	 41.7298	 4.3601	 -11.9400	 -14.1121	 64.8677
2009	01	05	-12.2540	 12.7535	 -25.0075	 213.1564	 -7.6387	 0.0000	 -4.0999	 -5.4979	 0.8500	 151.6658	 1.5958	 -11.5793	 -16.2846	 66.1851
2009	01	06	-4.6824	 9.8677	 -14.5500	 234.3394	 -2.9390	 0.0000	 -3.3177	 -2.1752	 0.8500	 506.6526	 0.6991	 -9.1172	 -13.5929	 68.6482
2009	01	07	-14.2115	 18.7375	 -32.9489	 215.7753	 -8.0762	 0.0000	 -3.3317	 -6.3799	 0.8301	 332.5440	 1.3118	 -6.8739	 -13.3350	 61.1740
2009	01	08	-8.0210	 19.8303	 -27.8513	 219.4586	 -4.4346	 0.0000	 -3.6635	 -3.8410	 0.8119	 617.6683	 0.6990	 -6.8698	 -13.7528	 60.2588
2009	01	09	-30.0069	 27.2638	 -57.2707	 205.0100	 -63.1433	 0.0000	 -2.2698	 -19.1338	 0.7994	 48.6785	 4.6962	 -5.5745	 -9.7297	 51.0115
2009	01	10	-25.6135	 27.5900	 -53.2035	 208.0717	 -33.5789	 0.0000	 -2.6328	 -14.9562	 0.7591	 75.4381	 3.2220	 -5.9370	 -9.9916	 51.9518
2009	01	11	-7.3192	 42.5624	 -49.8816	 213.3496	 -14.2842	 0.2959	 -3.1818	 -4.3730	 0.6359	 81.6002	 2.1407	 -5.2280	 -10.2347	 53.2248
2009	01	12	-17.3975	 48.7745	 -66.1720	 215.3015	 -75.8697	 1.6625	 0.6616	 -11.5684	 0.5577	 21.9159	 5.4501	 -2.8915	 -6.2199	 49.9133
2009	01	13	9.0266	 79.4224	 -70.3958	 221.3158	 -23.4010	 3.2310	 1.1424	 3.8633	 0.3675	 22.9051	 3.7182	 -2.2256	 -4.0177	 49.4220
2009	01	14	15.5430	 89.2467	 -73.7038	 213.3046	 0.6950	 4.1692	 -1.4598	 1.6628	 0.3013	 25.1712	 3.0279	 -3.7026	 -4.8465	 49.8950
2009	01	15	20.3879	 96.1693	 -75.7813	 218.3668	 1.6368	 5.6376	 0.4253	 1.1582	 0.2524	 19.0805	 3.8194	 -2.5546	 -3.1794	 48.9294
2009	01	16	28.9272	 110.7161	 -81.7888	 213.5746	 13.0271	 7.3570	 -0.3435	 5.2856	 0.1888	 12.5256	 4.9081	 -2.9236	 -2.9230	 46.8101
2009	01	17	32.3452	 112.4393	 -80.0941	 210.2966	 30.9274	 5.5931	 -2.2181	 0.0000	 0.1888	 14.4458	 4.2203	 -4.1552	 -3.7836	 47.1262
2009	01	18	33.7924	 110.7641	 -76.9717	 209.9657	 33.5134	 2.9019	 -1.9276	 0.0000	 0.1888	 12.8344	 4.7686	 -4.9291	 -4.5583	 49.6288
2009	01	19	34.3728	 113.5915	 -79.2186	 213.5461	 25.3051	 6.3918	 0.5244	 -0.0000	 0.1888	 12.6861	 4.8417	 -3.5089	 -3.2334	 48.5411
2009	01	20	-7.2646	 33.7315	 -40.9961	 235.7631	 -18.2478	 1.8453	 -8.6919	 -4.8606	 0.6113	 56.4371	 3.3450	 -4.3198	 -0.4668	 55.9155
2009	01	21	-19.2202	 16.4856	 -35.7057	 246.2267	 -22.5588	 9.3273	 -3.2843	 -7.3905	 0.8314	 131.0422	 2.7497	 -1.9885	 -4.5609	 56.0214
2009	01	22	-16.4650	 14.4234	 -30.8884	 245.1945	 -11.4686	 6.5630	 -1.2565	 -5.3265	 0.8453	 151.0561	 2.1452	 -3.6586	 -6.3654	 59.7098
2009	01	23	-18.1937	 16.5225	 -34.7162	 231.8929	 -6.5701	 4.2819	 -1.3300	 -4.4707	 0.8460	 230.9983	 1.5790	 -4.9813	 -8.7481	 63.7871
2009	01	24	-4.6484	 7.6544	 -12.3027	 268.6686	 -14.4073	 0.0000	 -1.0702	 -3.5670	 0.8500	 72.8161	 2.7585	 -4.0526	 -5.5956	 74.5502
2009	01	25	-14.0811	 11.8580	 -25.9391	 242.1060	 -22.6547	 0.0000	 -1.2331	 -5.7589	 0.8500	 45.9295	 3.7147	 -6.7776	 -8.4870	 70.5019
