# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	-22.6643	 16.9691	 -39.6334	 210.4914	 12.4615	 -0.0881	 -27.9424	 5.8234	 0.8233	 251.3483	 1.6116	 -9.9107	 -8.9221	 58.1185
2009	01	02	-8.2044	 9.1495	 -17.3539	 245.9342	 -6.2495	 0.0000	 -3.1416	 -2.8362	 0.8500	 371.1230	 1.5355	 -6.6513	 -9.8047	 70.8830
2009	01	03	-13.8917	 13.4564	 -27.3480	 226.4179	 -9.8264	 0.0000	 -2.8875	 -5.2577	 0.8497	 247.2832	 1.6359	 -6.8215	 -12.2833	 62.7845
2009	01	04	-21.2769	 12.2697	 -33.5465	 218.1699	 -40.8036	 0.0000	 -3.3416	 -8.1871	 0.8500	 39.5421	 4.3330	 -10.4937	 -12.7562	 64.8239
2009	01	05	-12.8357	 12.9410	 -25.7767	 217.8612	 -9.2549	 0.0000	 -4.4107	 -4.6745	 0.8500	 190.5082	 1.6264	 -9.9322	 -14.9229	 64.9495
2009	01	06	-3.4236	 8.4035	 -11.8271	 243.2241	 -2.6555	 0.0000	 -3.3188	 -1.3520	 0.8500	 547.9559	 0.6629	 -8.3658	 -12.0770	 71.0988
2009	01	07	-13.7104	 18.1781	 -31.8885	 220.8407	 -9.0574	 0.0000	 -3.5308	 -4.9609	 0.8272	 328.2085	 1.3377	 -6.2405	 -12.4415	 62.6327
2009	01	08	-7.4059	 19.4489	 -26.8548	 225.3300	 -4.9453	 0.0000	 -3.8081	 -2.9694	 0.8064	 690.7957	 0.6996	 -5.9410	 -12.6425	 61.2052
2009	01	09	-30.0127	 27.7047	 -57.7174	 210.2674	 -73.6319	 0.0000	 -2.1111	 -15.4312	 0.7922	 46.6321	 4.6583	 -4.2461	 -8.4665	 51.1767
2009	01	10	-25.7881	 28.3138	 -54.1019	 214.2118	 -40.5057	 0.0000	 -2.3560	 -12.6842	 0.7485	 72.8864	 3.2483	 -4.2022	 -8.4378	 51.1523
2009	01	11	-7.6887	 40.2935	 -47.9822	 220.1277	 -16.9446	 1.8818	 -3.3372	 -4.1218	 0.6562	 95.0488	 2.1811	 -3.6450	 -9.0645	 53.0684
2009	01	12	-15.8098	 50.7932	 -66.6030	 222.5064	 -86.9881	 12.6059	 3.2421	 -4.2964	 0.5371	 20.9419	 5.4589	 -1.3014	 -4.4711	 50.3360
2009	01	13	14.8025	 87.9918	 -73.1893	 229.3192	 -6.7131	 9.1398	 2.9748	 -0.1092	 0.2783	 18.4677	 3.7471	 -0.5186	 -1.2870	 49.7440
2009	01	14	27.0272	 106.4146	 -79.3874	 219.4658	 15.6167	 5.5583	 -0.9106	 4.0053	 0.1895	 18.7503	 3.1021	 -1.9696	 -2.1072	 49.8688
2009	01	15	28.3060	 107.4867	 -79.1807	 225.5261	 16.5302	 9.6934	 0.5581	 0.0000	 0.1895	 15.0664	 3.8406	 -0.6174	 -0.4982	 48.2526
2009	01	16	28.9929	 111.5613	 -82.5684	 221.1600	 19.0906	 10.7187	 -0.5939	 0.0000	 0.1895	 11.7673	 4.9129	 -0.9822	 -0.7548	 46.4106
2009	01	17	30.5805	 111.3187	 -80.7382	 216.7008	 28.5704	 7.1210	 -2.6640	 0.0000	 0.1895	 13.5609	 4.2307	 -2.4942	 -2.1506	 47.4590
2009	01	18	31.9401	 108.8753	 -76.9352	 217.1201	 30.2484	 4.4330	 -2.0277	 -0.0000	 0.1895	 12.0762	 4.7718	 -3.2256	 -2.8905	 49.6690
2009	01	19	32.5741	 111.3932	 -78.8191	 221.0435	 22.3348	 7.5313	 0.6856	 0.0000	 0.1895	 11.9336	 4.8486	 -1.8312	 -1.5884	 49.2655
2009	01	20	6.4298	 52.8515	 -46.4217	 243.0788	 -10.3082	 4.2084	 -6.9427	 -1.4311	 0.5413	 43.1240	 3.3607	 -2.4918	 0.5489	 55.5253
2009	01	21	-18.2306	 16.8767	 -35.1074	 252.0525	 -26.2348	 12.0536	 -3.9906	 -6.1130	 0.8215	 111.7100	 2.7478	 -0.6934	 -3.6397	 55.9040
2009	01	22	-17.7525	 16.0794	 -33.8319	 246.9386	 -13.1968	 13.4582	 -1.1940	 -4.5586	 0.8390	 132.0802	 2.1466	 -2.4833	 -5.4143	 58.4256
2009	01	23	-20.9129	 17.5380	 -38.4509	 234.9212	 -7.2735	 8.7159	 -1.2671	 -3.2781	 0.8340	 219.6452	 1.5901	 -3.7140	 -7.2797	 61.5825
2009	01	24	-6.4749	 7.6756	 -14.1506	 274.1621	 -13.2613	 7.0745	 -0.9366	 -2.0132	 0.8497	 63.9551	 2.7223	 -2.7543	 -3.7906	 74.0309
2009	01	25	-14.3953	 11.7972	 -26.1926	 247.0325	 -26.8773	 0.0000	 -1.1652	 -4.8552	 0.8500	 41.2085	 3.6812	 -5.5317	 -7.3185	 70.5744
2009	01	26	-12.0390	 12.3671	 -24.4060	 225.7575	 -1.2179	 0.0000	 -1.6948	 -0.6511	 0.8500	 80.3807	 0.7652	 -10.6901	 -12.7540	 72.9350
2009	01	27	-14.5824	 21.9529	 -36.5354	 203.9670	 -6.5631	 0.0000	 -2.0510	 -3.6674	 0.8272	 53.5672	 1.2510	 -10.7674	 -15.3031	 71.5668
2009	01	28	-9.6934	 25.9055	 -35.5989	 211.5817	 -9.7133	 0.0000	 -1.9809	 -5.4837	 0.8064	 63.0297	 1.5190	 -7.8588	 -13.9672	 69.4054
2009	01	29	-21.3188	 29.3459	 -50.6647	 218.6053	 -50.5765	 0.0000	 -1.4950	 -11.6474	 0.7922	 38.1375	 4.2765	 -5.1334	 -8.5737	 66.6718
2009	01	30	-22.5552	 34.2970	 -56.8522	 221.4785	 -59.9427	 0.0000	 -1.2356	 -13.1203	 0.7806	 40.3150	 4.5289	 -2.4753	 -6.1269	 62.8652
2009	01	31	-18.1479	 36.6938	 -54.8417	 227.7274	 -32.4949	 4.3113	 -1.0897	 -9.5327	 0.7596	 74.0952	 3.0779	 -1.1377	 -4.9023	 62.3943
2009	02	01	-17.1022	 37.8442	 -54.9464	 227.3843	 -33.9386	 4.6946	 -1.0664	 -9.4159	 0.7516	 64.5954	 3.2128	 -1.4608	 -4.9363	 61.6312
2009	02	02	-17.4817	 39.7433	 -57.2250	 221.0759	 -43.1537	 0.0000	 -1.1597	 -10.4862	 0.7533	 48.9431	 3.7355	 -2.5228	 -5.9483	 61.3093
2009	02	03	-14.3256	 43.9572	 -58.2828	 223.3440	 -47.1247	 12.4042	 -1.1053	 -11.6983	 0.7248	 52.6330	 3.7789	 -1.3658	 -5.3160	 60.5491
2009	02	04	-6.0442	 48.7422	 -54.7863	 234.4261	 -30.7176	 13.8384	 -0.8991	 -9.8911	 0.6883	 90.9124	 3.0085	 0.7609	 -3.4172	 60.6363
2009	02	05	-16.6451	 18.7911	 -35.4362	 256.3881	 -17.7538	 8.1520	 -0.8318	 -5.2316	 0.8304	 113.2108	 2.5670	 0.3140	 -2.9223	 61.2210
2009	02	06	-14.2341	 14.5975	 -28.8316	 248.4405	 -17.1845	 0.0000	 -1.1927	 -3.2159	 0.8497	 53.6075	 2.6951	 -4.2832	 -6.3545	 68.3135
2009	02	07	-8.7690	 11.3534	 -20.1224	 250.2451	 -16.3149	 0.0000	 -1.4799	 -2.8600	 0.8500	 44.3186	 2.8521	 -6.6083	 -8.1684	 75.9394
2009	02	08	-9.1646	 14.3106	 -23.4752	 242.4926	 -4.8173	 0.0000	 -1.6355	 -2.5105	 0.8500	 67.5580	 1.3602	 -6.2093	 -9.1088	 69.4178
2009	02	09	-18.5972	 18.1652	 -36.7624	 222.5723	 -34.5100	 0.0000	 -1.8448	 -6.5161	 0.8500	 35.9770	 3.8644	 -8.3008	 -10.8535	 63.1960
2009	02	10	-10.0962	 16.4753	 -26.5715	 215.1522	 -0.6199	 0.0000	 -2.4020	 -0.4246	 0.8500	 112.4653	 0.5469	 -12.1556	 -14.9737	 74.2717
2009	02	11	-6.1671	 12.9762	 -19.1432	 235.6859	 -17.2670	 0.0000	 -2.1985	 -4.2279	 0.8500	 44.2370	 2.4171	 -9.4988	 -12.4564	 76.3997
2009	02	12	-6.3473	 13.3374	 -19.6846	 238.4422	 -4.6486	 0.0000	 -2.0593	 -2.5689	 0.8500	 55.7092	 1.4401	 -8.5994	 -11.3392	 75.3049
2009	02	13	-11.0323	 14.5040	 -25.5364	 235.4055	 -20.1735	 0.0000	 -2.0050	 -4.4064	 0.8500	 42.2400	 2.9994	 -8.6158	 -10.5892	 74.4431
2009	02	14	-9.2231	 12.9801	 -22.2031	 239.1547	 -17.8076	 0.0000	 -2.0138	 -3.5263	 0.8500	 40.6792	 3.1255	 -8.9512	 -10.4835	 78.1544
