# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	-3.9407	 32.5725	 -36.5132	 265.1199	 0.8706	 14.7294	 -16.5145	 6.6399	 0.5893	 108.5083	 1.5406	 0.0235	 -0.1190
2009	01	02	-14.4605	 12.2059	 -26.6664	 264.2124	 -4.6204	 2.9960	 -4.7792	 -4.2166	 0.8344	 269.0454	 1.4935	 -0.1980	 -2.9033
2009	01	03	-16.4739	 13.4264	 -29.9003	 252.0254	 -6.3956	 2.8545	 -2.6256	 -6.7701	 0.8387	 194.9840	 1.6467	 -1.2546	 -5.1396
2009	01	04	-23.3703	 13.0558	 -36.4261	 238.2171	 -38.6348	 0.0000	 -3.1377	 -15.3278	 0.8486	 47.5557	 4.2121	 -3.9826	 -6.8476
2009	01	05	-13.4125	 11.3173	 -24.7298	 243.6945	 -6.9189	 0.0000	 -3.8747	 -6.8721	 0.8500	 89.6402	 1.7956	 -4.6331	 -8.4750
2009	01	06	-1.5942	 6.3804	 -7.9746	 276.7077	 -1.1345	 0.0000	 -2.8598	 -1.0607	 0.8489	 245.8146	 0.5091	 -2.2975	 -4.8780
2009	01	07	-12.2632	 15.8934	 -28.1566	 257.9665	 -5.9635	 1.0805	 -2.6457	 -6.6407	 0.8216	 275.3610	 1.4327	 0.4317	 -4.1101
2009	01	08	-5.5304	 18.5860	 -24.1164	 260.8709	 -3.5396	 0.5879	 -2.8173	 -4.1775	 0.7991	 598.9172	 0.6981	 1.3544	 -4.3317
2009	01	09	-25.0238	 29.3009	 -54.3247	 238.2755	 -60.0590	 17.7130	 -1.8386	 -25.8168	 0.7633	 55.2343	 4.4546	 2.4448	 -2.4907
2009	01	10	-12.1462	 51.3459	 -63.4921	 240.2998	 -18.7466	 4.0800	 0.8541	 -23.9873	 0.5699	 31.5256	 3.2873	 3.5166	 -0.8689
2009	01	11	4.5403	 61.9020	 -57.3617	 248.2548	 -4.3144	 4.1561	 -3.4041	 -3.2490	 0.4696	 44.7111	 2.3527	 2.6091	 -0.3815
2009	01	12	20.6751	 75.0755	 -54.4005	 283.0327	 -12.1154	 8.5863	 5.6410	 -1.3173	 0.2462	 9.9639	 5.4554	 6.9846	 5.5852
2009	01	13	22.9179	 97.3349	 -74.4171	 263.1464	 -4.6993	 16.8888	 0.5279	 2.3790	 0.1813	 12.8885	 3.8324	 6.8959	 5.8943
2009	01	14	26.0026	 101.4254	 -75.4228	 258.3392	 3.5668	 22.7618	 -0.5118	 0.0000	 0.1813	 14.3882	 3.4281	 6.1137	 5.8447
2009	01	15	26.1691	 98.1145	 -71.9454	 263.2759	 3.9629	 22.0076	 -0.1449	 0.0000	 0.1813	 12.8046	 3.8466	 6.3441	 6.1716
2009	01	16	25.5218	 105.5929	 -80.0711	 261.8199	 -8.8115	 30.8174	 1.7318	 0.0000	 0.1813	 10.1128	 4.8840	 7.6413	 7.4975
2009	01	17	27.0172	 107.3456	 -80.3284	 251.4134	 8.5639	 24.8670	 -2.5094	 0.0000	 0.1813	 11.5042	 4.2577	 5.4657	 5.3997
2009	01	18	28.0650	 108.8724	 -80.8074	 250.2014	 2.6578	 24.6901	 -0.2371	 0.0000	 0.1813	 10.2441	 4.8061	 5.2742	 5.2314
2009	01	19	29.2922	 104.2999	 -75.0077	 254.7497	 10.3410	 19.9210	 -0.9701	 -0.0000	 0.1813	 10.0390	 4.8983	 4.9833	 5.0162
2009	01	20	29.8841	 97.1021	 -67.2180	 264.0168	 12.8796	 19.3423	 -0.6312	 0.0000	 0.1813	 14.2888	 3.4315	 5.4762	 5.3504
2009	01	21	14.0794	 54.7917	 -40.7123	 281.2210	 -32.7877	 37.1877	 -2.6591	 5.2713	 0.3417	 25.9116	 2.7152	 5.2467	 3.1190
2009	01	22	34.6836	 69.6693	 -34.9857	 299.5566	 -26.9209	 55.3081	 2.4856	 0.0000	 0.1813	 28.0877	 2.1340	 7.8001	 6.0456
2009	01	23	24.7873	 46.2134	 -21.4261	 305.2742	 -0.5708	 35.2518	 -4.0991	 0.0000	 0.1813	 31.4437	 1.6171	 5.0109	 4.4391
2009	01	24	9.4816	 28.7656	 -19.2840	 295.7487	 -8.7918	 21.5382	 -4.5535	 -1.6284	 0.4475	 28.7163	 2.6195	 2.9143	 1.9348
2009	01	25	-12.6307	 11.5179	 -24.1486	 271.3955	 -16.9842	 12.8668	 -4.8323	 -5.6910	 0.8176	 52.9891	 3.5434	 -0.8099	 -2.0091
2009	01	26	-5.9766	 9.8936	 -15.8702	 257.2548	 -1.9647	 0.0000	 -3.4722	 -2.3605	 0.8500	 105.7388	 0.7649	 -4.6907	 -7.3167
2009	01	27	-9.5621	 13.2022	 -22.7643	 248.2153	 -4.5917	 0.0000	 -3.8549	 -4.7964	 0.8494	 82.2322	 1.2862	 -4.0837	 -7.8545
2009	01	28	-16.2575	 22.9793	 -39.2368	 232.7356	 -7.0175	 0.6840	 -3.9091	 -7.8431	 0.8274	 120.3646	 1.4252	 -2.0525	 -7.3114
2009	01	29	-20.1752	 24.0178	 -44.1931	 248.2245	 -32.5768	 6.3696	 -2.5695	 -13.3125	 0.8068	 50.1113	 4.2507	 -0.2523	 -2.6689
2009	01	30	-8.7501	 49.5222	 -58.2724	 251.3223	 -42.0598	 4.1284	 1.4764	 -18.5695	 0.6371	 34.9978	 4.5049	 3.8856	 0.0743
2009	01	31	21.3253	 84.6316	 -63.3063	 261.3080	 -4.5738	 8.0809	 1.5163	 -3.7083	 0.3454	 21.7928	 3.0988	 5.1237	 3.4355
2009	02	01	43.4213	 115.8774	 -72.4560	 257.3527	 20.5472	 13.0488	 -0.3069	 3.1914	 0.1813	 15.0388	 3.2168	 4.9249	 4.0758
2009	02	02	45.6035	 121.4265	 -75.8230	 251.2454	 22.7193	 13.2058	 -1.6907	 3.5210	 0.1813	 12.6076	 3.8461	 4.2562	 3.5154
2009	02	03	50.4897	 125.7231	 -75.2333	 256.0459	 20.6637	 22.3074	 0.8071	 0.4995	 0.1813	 12.9703	 3.7626	 5.3637	 5.3052
2009	02	04	51.5330	 123.4576	 -71.9246	 268.2121	 20.0589	 26.8062	 1.8699	 0.0000	 0.1813	 16.4237	 2.9757	 7.3538	 7.1516
2009	02	05	42.9166	 90.7967	 -47.8800	 289.2328	 -3.3262	 50.7765	 -1.5692	 0.0520	 0.2135	 21.2951	 2.4879	 7.2147	 6.5603
2009	02	06	10.8658	 37.6583	 -26.7925	 284.6744	 -0.3924	 21.4005	 -10.1758	 3.0975	 0.4906	 30.8690	 2.7814	 1.6812	 1.0936
2009	02	07	-2.8843	 21.9589	 -24.8432	 277.1459	 -14.0426	 9.4620	 -5.1997	 1.5012	 0.6766	 49.5563	 2.8525	 0.0691	 -0.8668
