# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	-8.5277	 35.4416	 -43.9693	 213.9458	 -0.6632	 5.2388	 -26.5444	 26.8814	 0.6497	 183.9926	 1.6353	 -9.0489	 -4.5097
2009	01	02	-6.1747	 7.6252	 -13.7999	 260.8672	 -1.6461	 0.0000	 -3.6427	 -4.1769	 0.8500	 451.5066	 1.4295	 -4.6053	 -6.2481
2009	01	03	-9.5481	 21.7046	 -31.2527	 239.3461	 -4.7870	 1.3479	 -4.7094	 -5.0039	 0.7820	 247.5514	 1.6196	 -3.8358	 -6.8956
2009	01	04	-19.2189	 12.0661	 -31.2850	 230.7499	 -13.1861	 0.0000	 -8.3122	 -16.9760	 0.8500	 88.9781	 4.2917	 -7.1961	 -7.0015
2009	01	05	-10.7549	 20.0799	 -30.8348	 229.2997	 -3.6918	 0.8559	 -5.8436	 -7.1053	 0.7955	 265.4262	 1.6300	 -6.1973	 -8.7738
2009	01	06	-2.7703	 6.8357	 -9.6060	 259.6087	 -0.5913	 0.0000	 -2.6580	 -2.3180	 0.8500	 953.4592	 0.6319	 -5.8830	 -8.1177
2009	01	07	-6.8622	 28.5780	 -35.4402	 234.0624	 -4.7643	 0.6143	 -2.4172	 -5.6819	 0.6705	 136.9576	 1.3715	 -4.4186	 -8.4235
2009	01	08	-0.0593	 32.5149	 -32.5742	 233.5639	 2.2862	 1.6865	 -3.2657	 -4.6501	 0.6631	 278.0822	 0.7045	 -4.2574	 -8.9530
2009	01	09	-16.0889	 46.7406	 -62.8296	 220.0375	 -26.1991	 8.1445	 1.0396	 -27.1173	 0.6145	 31.7937	 4.6322	 -1.6352	 -4.7921
2009	01	10	9.1185	 78.9028	 -69.7843	 227.2192	 -11.6060	 9.3954	 1.2050	 -1.5585	 0.3409	 23.8121	 3.3207	 -0.6010	 -2.7943
2009	01	11	24.1482	 92.2972	 -68.1491	 234.0445	 5.5818	 13.3566	 0.1206	 2.0460	 0.1991	 28.2084	 2.2278	 -0.1693	 -1.2174
2009	01	12	25.2755	 104.2178	 -78.9422	 236.6577	 -13.3426	 26.0981	 2.2966	 0.4771	 0.1848	 10.6566	 5.4831	 2.1074	 1.8771
2009	01	13	25.6189	 100.3752	 -74.7563	 243.5064	 1.3980	 27.9514	 -0.3452	 -0.0000	 0.1787	 15.1699	 3.8067	 2.8196	 2.5433
2009	01	14	29.6217	 109.0642	 -79.4425	 229.8117	 7.7142	 23.3372	 -0.7644	 0.0000	 0.1787	 18.1654	 3.1862	 1.0044	 0.5107
2009	01	15	28.5619	 107.9498	 -79.3879	 238.7465	 -5.0131	 29.7450	 0.9181	 0.0000	 0.1787	 14.8288	 3.9067	 2.9684	 2.4712
2009	01	16	27.4853	 111.6140	 -84.1286	 234.7975	 -2.7816	 30.9071	 0.0251	 0.0000	 0.1787	 11.6933	 4.9429	 2.7105	 2.6126
2009	01	17	30.3328	 111.8731	 -81.5403	 226.4484	 15.4439	 20.1417	 -1.6703	 -0.0000	 0.1787	 13.5645	 4.2462	 0.2906	 0.2365
2009	01	18	31.1379	 107.9468	 -76.8089	 228.6403	 17.6439	 14.3305	 -0.7503	 -0.0000	 0.1787	 12.1187	 4.7627	 -0.3348	 -0.2932
2009	01	19	31.4900	 111.2983	 -79.8083	 234.6321	 4.1708	 23.0553	 1.0527	 -0.0000	 0.1787	 11.9336	 4.8476	 1.7266	 1.6686
