# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	19.8204	 62.5012	 -42.6809	 291.8348	 -4.7478	 39.3387	 -2.0998	 -0.0000	 0.1800	 41.9656	 1.5607	 6.9539	 6.0464	 68.3989
2009	01	02	27.7843	 62.4072	 -34.6229	 286.9305	 -29.1388	 65.9035	 -2.8894	 2.5470	 0.1900	 51.7623	 1.3482	 6.1746	 3.1441	 66.0303
2009	01	03	12.7768	 50.0586	 -37.2818	 270.4759	 -25.8355	 39.7292	 -5.4171	 5.8356	 0.3761	 123.0673	 1.6695	 3.2083	 0.5806	 62.3126
2009	01	04	10.3431	 54.5195	 -44.1764	 260.5103	 -21.9984	 20.5128	 -6.6460	 7.9573	 0.4368	 71.6768	 4.0875	 0.9492	 0.9566	 61.5146
2009	01	05	15.7663	 51.2406	 -35.4742	 268.2148	 -20.6210	 26.0343	 -7.1783	 11.6420	 0.4268	 157.7880	 1.8296	 1.5987	 0.1406	 66.8348
2009	01	06	14.2347	 19.0428	 -4.8081	 307.3743	 -1.2363	 12.4123	 -0.4441	 0.6835	 0.2719	 186.2888	 0.4437	 2.0560	 1.1056	 81.0964
2009	01	07	27.4890	 77.8946	 -50.4056	 273.3577	 -13.2077	 31.3390	 0.9771	 -0.0000	 0.1800	 44.1197	 1.4845	 5.5983	 3.7395	 66.0417
2009	01	08	27.0700	 80.4367	 -53.3667	 282.0906	 -4.9638	 30.0828	 0.2702	 -0.0000	 0.1800	 88.3883	 0.7410	 8.1912	 6.2039	 60.1810
2009	01	09	20.8026	 95.8627	 -75.0600	 266.1430	 -35.6636	 49.9475	 0.5906	 0.0000	 0.1800	 14.9845	 4.3709	 7.9713	 7.3845	 54.0119
2009	01	10	23.1911	 96.2562	 -73.0652	 270.3811	 -28.0057	 50.4439	 -0.1137	 0.0000	 0.1800	 19.3106	 3.3917	 8.8141	 7.8485	 53.1943
2009	01	11	27.4077	 94.9468	 -67.5391	 281.0777	 -25.7879	 49.1344	 0.3406	 0.0000	 0.1800	 26.8074	 2.4432	 10.4250	 8.8954	 55.2526
2009	01	12	21.4205	 90.2122	 -68.7917	 298.1535	 -45.7357	 59.3339	 1.3787	 0.0000	 0.1800	 11.9728	 5.4704	 12.9205	 12.5648	 55.0051
2009	01	13	22.1516	 92.6714	 -70.5198	 291.3303	 -27.9361	 56.1199	 -0.6359	 0.0000	 0.1800	 16.6338	 3.9375	 12.1473	 11.5696	 52.9489
2009	01	14	24.2726	 103.4813	 -79.2087	 273.7712	 -31.5118	 56.0697	 -0.2858	 -0.0000	 0.1800	 18.2561	 3.5876	 10.6407	 9.7179	 49.1523
2009	01	15	24.0835	 103.8011	 -79.7175	 278.6947	 -37.3872	 59.0322	 0.3659	 0.0000	 0.1800	 16.7188	 3.9175	 11.6604	 10.8027	 47.9334
2009	01	16	23.0490	 104.3042	 -81.2552	 278.5629	 -35.6716	 57.6949	 0.1737	 0.0000	 0.1800	 13.3111	 4.9204	 11.4974	 11.0836	 48.4865
2009	01	17	25.0964	 102.8721	 -77.7758	 278.9068	 -24.3858	 51.3866	 -0.4029	 -0.0000	 0.1800	 15.3454	 4.2681	 10.9870	 10.5040	 50.3719
2009	01	18	25.2327	 101.8373	 -76.6046	 279.7902	 -22.5237	 47.8293	 -0.0605	 0.0000	 0.1800	 13.6751	 4.7894	 10.7043	 10.4567	 51.7965
2009	01	19	26.5141	 102.0802	 -75.5661	 282.1209	 -20.7366	 46.6223	 0.0658	 0.0000	 0.1800	 13.3512	 4.9056	 10.9304	 10.7155	 53.0621
2009	01	20	25.3269	 74.7200	 -49.3931	 306.2539	 -13.1394	 39.1793	 -0.2579	 -0.0000	 0.1800	 18.9557	 3.4552	 10.7281	 10.3365	 58.0046
2009	01	21	46.9426	 76.1108	 -29.1682	 311.4012	 -87.4475	 143.9561	 -1.7471	 -0.0000	 0.1800	 24.0722	 2.7208	 11.7187	 7.3100	 59.1788
2009	01	22	45.1751	 64.0413	 -18.8662	 323.4863	 -63.7854	 108.2340	 -0.1750	 -0.0000	 0.1800	 30.7723	 2.1284	 11.7982	 7.6995	 66.6831
2009	01	23	27.7023	 33.9191	 -6.2168	 333.4171	 -21.2061	 51.6556	 -0.6370	 0.0000	 0.1800	 39.8029	 1.6455	 8.8916	 7.1612	 79.8338
2009	01	24	30.0745	 46.3512	 -16.2767	 316.2941	 -30.9087	 68.2314	 -1.3228	 -0.0000	 0.1800	 26.4619	 2.4751	 7.3337	 5.6860	 78.2252
2009	01	25	29.2058	 54.7903	 -25.5846	 293.2567	 -36.2829	 75.3448	 -2.9902	 1.7135	 0.2000	 21.3279	 3.4732	 3.9597	 2.7852	 74.9260
2009	01	26	0.4467	 28.7303	 -28.2836	 267.8237	 -0.4719	 6.2900	 -11.3913	 6.7807	 0.6569	 495.1901	 0.8247	 -1.0744	 -0.7605	 76.5018
2009	01	27	3.5632	 37.2065	 -33.6433	 261.6394	 -1.2586	 6.8350	 -5.6529	 -1.0541	 0.6503	 260.3295	 1.3104	 0.0434	 -1.4130	 72.5250
2009	01	28	13.6058	 66.5391	 -52.9333	 251.7689	 3.3953	 13.7320	 -1.6054	 -11.0651	 0.3344	 78.9909	 1.4809	 2.7295	 1.0892	 71.5281
2009	01	29	32.8335	 95.8667	 -63.0332	 269.9987	 -11.1840	 23.7567	 1.5556	 6.2265	 0.1433	 20.5742	 4.2260	 6.2850	 5.8083	 71.4927
2009	01	30	44.4177	 117.6321	 -73.2144	 277.3868	 -23.3717	 57.0599	 1.6840	 0.0000	 0.1800	 14.5633	 4.4973	 9.7250	 9.2602	 65.6655
2009	01	31	45.9386	 114.9092	 -68.9706	 285.5099	 -10.8116	 57.5823	 -0.0683	 -0.0000	 0.1800	 21.1420	 3.0979	 10.8322	 10.0787	 65.1017
2009	02	01	46.7902	 116.7502	 -69.9600	 280.4336	 -10.5676	 60.1424	 -0.4342	 0.0000	 0.1800	 20.7245	 3.1603	 9.9913	 9.2594	 64.4464
2009	02	02	45.8897	 114.7020	 -68.8123	 273.1425	 1.0927	 48.9811	 -0.8045	 0.0000	 0.1800	 16.6431	 3.9353	 7.8388	 7.5636	 67.1541
2009	02	03	51.9173	 124.9332	 -73.0159	 277.3105	 -21.6536	 65.1522	 0.8239	 -0.0000	 0.1800	 17.3027	 3.7853	 9.9972	 9.1802	 64.1597
2009	02	04	53.2876	 120.1626	 -66.8750	 294.0645	 -17.3668	 68.0733	 0.4784	 0.0000	 0.1800	 21.9115	 2.9891	 12.4117	 11.3497	 64.3688
2009	02	05	51.0225	 85.8914	 -34.8688	 313.5148	 -48.8373	 111.8978	 -1.5273	 0.0000	 0.1800	 25.7654	 2.5420	 11.4962	 8.9017	 65.8133
2009	02	06	37.1073	 59.2984	 -22.1911	 303.6778	 -28.4574	 76.0505	 -2.0101	 -0.0000	 0.1800	 22.3810	 2.9264	 5.5356	 4.2663	 76.7653
2009	02	07	36.6111	 64.3659	 -27.7548	 295.5590	 -13.1722	 48.3643	 -0.6847	 2.7026	 0.2173	 26.2690	 2.8199	 4.4394	 3.6618	 78.1041
2009	02	08	45.9425	 80.4824	 -34.5400	 288.9110	 -14.4014	 64.8428	 -1.1670	 1.6396	 0.1900	 53.6484	 1.3008	 5.3798	 3.5557	 70.1072
2009	02	09	0.9606	 39.8900	 -38.9294	 267.2930	 -27.6588	 5.1490	 -8.7490	 23.7332	 0.5130	 109.5310	 3.5718	 1.9935	 -0.4967	 66.0317
2009	02	10	-15.2348	 17.8857	 -33.1205	 249.1787	 0.0000	 0.2325	 -10.2021	 -1.2655	 0.8500	 1484.1544	 0.4413	 -1.7998	 -2.5158	 69.0481
2009	02	11	-14.2757	 17.3054	 -31.5812	 260.1661	 0.0000	 1.6976	 -3.9376	 -16.5284	 0.8500	 249.8883	 2.6210	 -0.0652	 -2.7315	 72.7699
2009	02	12	-5.6370	 14.0730	 -19.7100	 280.4174	 0.0000	 0.8072	 -2.7021	 -9.1176	 0.8500	 466.6600	 1.4035	 1.8366	 -1.1043	 75.6639
2009	02	13	-11.2793	 19.8680	 -31.1472	 277.4538	 0.0000	 -20.8291	 -2.7652	 -4.6361	 0.6261	 141.1225	 3.1051	 2.1470	 -0.5580	 74.4504
2009	02	14	-2.9623	 14.3993	 -17.3616	 289.2426	 0.0000	 -7.8998	 -3.5995	 -3.1985	 0.6788	 109.2402	 3.5332	 0.8853	 -0.5481	 84.3374
2009	02	15	24.0356	 53.1486	 -29.1130	 292.6186	 -17.9703	 9.9968	 -0.6543	 17.4148	 0.3438	 15.5207	 5.8784	 3.4503	 2.1983	 80.2462
2009	02	16	18.7397	 37.0670	 -18.3273	 300.3862	 -14.3028	 11.3937	 -1.9495	 13.8423	 0.3302	 16.1964	 5.5007	 2.8498	 1.9084	 83.5453
2009	02	17	14.7651	 29.7591	 -14.9940	 298.3740	 -11.8324	 26.5089	 -2.3035	 -2.1635	 0.4667	 25.0925	 4.4054	 2.1547	 1.5236	 82.4260
2009	02	18	11.9840	 33.9199	 -21.9359	 284.9267	 -0.5681	 11.7399	 -5.1661	 7.6538	 0.5894	 206.2878	 1.3277	 0.5344	 -0.0527	 82.1311
2009	02	19	39.1765	 104.9551	 -65.7786	 250.9458	 8.7078	 17.2838	 -1.7671	 -3.0081	 0.3575	 26.9726	 3.4621	 3.3176	 1.1543	 72.2919
2009	02	20	72.0964	 145.7533	 -73.6569	 260.5644	 -0.4023	 36.0253	 -0.3965	 19.3248	 0.1800	 24.8222	 2.6386	 6.2625	 4.5978	 68.2138
2009	02	21	58.7402	 103.4848	 -44.7447	 284.1299	 -54.2309	 112.1401	 -2.2216	 5.8196	 0.2409	 21.2520	 3.7884	 6.7263	 4.8425	 67.1215
2009	02	22	30.1103	 72.5411	 -42.4308	 280.9319	 -54.4523	 39.3401	 -4.5571	 31.8869	 0.4089	 72.7519	 3.6895	 5.9875	 2.1463	 70.3181
2009	02	23	32.9023	 39.5419	 -6.6396	 320.9037	 -15.0123	 48.5241	 -0.3161	 -0.0000	 0.1800	 24.5772	 2.6649	 5.4136	 4.6330	 84.1632
2009	02	24	52.5215	 79.3874	 -26.8660	 298.3840	 4.7184	 48.3725	 -0.4671	 -0.0000	 0.1800	 42.2444	 1.5504	 4.8983	 4.1247	 83.4383
2009	02	25	70.8169	 114.8133	 -43.9963	 297.0737	 -4.8134	 67.2648	 1.1661	 0.0000	 0.1800	 43.8450	 1.4938	 8.7068	 7.3464	 70.3891
