# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	18.3193	 66.5553	 -48.2360	 278.7989	 -0.0685	 37.3880	 -10.6174	 5.2045	 0.3301	 90.4894	 1.6801	 5.8367	 5.3949
2009	01	02	24.4042	 52.4510	 -28.0468	 300.8471	 -16.4415	 49.4035	 -1.6848	 -0.0000	 0.1809	 60.2266	 1.1265	 6.8991	 4.8794
2009	01	03	21.0368	 63.0007	 -41.9638	 278.9072	 -20.7427	 42.6683	 -2.9802	 4.0544	 0.2505	 49.7259	 1.6280	 4.9749	 3.1644
2009	01	04	10.3239	 53.6429	 -43.3190	 268.3053	 -21.0519	 26.7263	 -6.9357	 3.8512	 0.3837	 48.6528	 4.0361	 2.1923	 2.1860
2009	01	05	16.3605	 54.4309	 -38.0704	 272.5601	 -19.6907	 30.3218	 -6.1436	 6.7029	 0.3946	 109.8596	 1.7544	 3.1518	 1.6071
2009	01	06	19.9481	 27.9022	 -7.9541	 310.7327	 -2.6877	 20.5754	 -0.3029	 0.0000	 0.1809	 144.2713	 0.4784	 4.1110	 2.7247
2009	01	07	26.4851	 75.4739	 -48.9888	 278.8196	 -13.0671	 32.4397	 0.9169	 -0.0000	 0.1809	 44.9080	 1.4967	 6.5134	 4.6064
2009	01	08	25.6621	 78.6661	 -53.0040	 282.3247	 -3.0073	 27.8718	 0.1532	 -0.0000	 0.1809	 81.3863	 0.8073	 8.0612	 6.1845
2009	01	09	18.7394	 96.4755	 -77.7361	 267.7208	 -36.5046	 46.5467	 1.2898	 -0.0000	 0.1809	 14.0578	 4.4297	 8.7833	 8.2397
2009	01	10	20.3801	 93.8890	 -73.5090	 269.4924	 -17.6410	 40.0828	 -0.6602	 -0.0000	 0.1809	 17.7064	 3.5125	 8.4226	 7.7699
2009	01	11	23.6458	 93.7206	 -70.0748	 274.8044	 -17.5369	 40.4696	 -0.0711	 0.0000	 0.1809	 25.9249	 2.4250	 9.3623	 8.1391
2009	01	12	19.5836	 96.9989	 -77.4153	 280.4933	 -39.5661	 49.8448	 1.4574	 -0.0000	 0.1809	 11.3001	 5.5045	 11.0449	 10.7471
2009	01	13	20.5783	 93.2934	 -72.7152	 289.0220	 -28.3195	 50.5447	 -0.0006	 0.0000	 0.1809	 15.5573	 3.9976	 12.0870	 11.5402
2009	01	14	22.7841	 101.2918	 -78.5076	 278.4186	 -26.6783	 49.8915	 -0.2376	 -0.0000	 0.1809	 17.6841	 3.5201	 11.3772	 10.5360
2009	01	15	21.9024	 102.0757	 -80.1733	 282.9533	 -33.9500	 53.1240	 0.5515	 -0.0000	 0.1809	 15.4084	 4.0386	 12.4543	 11.7557
2009	01	16	20.3946	 104.4417	 -84.0470	 281.4882	 -35.1162	 53.6525	 0.4008	 0.0000	 0.1809	 12.4697	 4.9865	 12.5316	 12.1929
2009	01	17	22.8520	 102.5890	 -79.7370	 279.4430	 -20.0016	 46.3796	 -0.8495	 -0.0000	 0.1809	 14.6120	 4.2521	 11.4057	 10.9999
2009	01	18	23.0839	 102.0007	 -78.9168	 279.3548	 -19.6149	 43.4711	 -0.2464	 -0.0000	 0.1809	 13.1848	 4.7130	 11.0435	 10.8252
2009	01	19	24.0461	 105.0922	 -81.0461	 279.3322	 -21.5789	 44.8303	 0.1814	 0.0000	 0.1809	 12.8607	 4.8329	 11.4373	 11.2171
2009	01	20	24.3572	 78.9750	 -54.6178	 302.3821	 -13.8349	 38.1815	 -0.3188	 0.0000	 0.1809	 18.2024	 3.4132	 10.9964	 10.5653
2009	01	21	46.3001	 77.3470	 -31.0469	 312.0095	 -93.8176	 149.5086	 -1.6086	 0.0000	 0.1809	 22.8205	 2.7545	 12.2834	 7.7943
2009	01	22	45.4081	 66.5172	 -21.1091	 322.0678	 -70.5352	 118.6330	 -0.6357	 0.0000	 0.1809	 28.9653	 2.1669	 12.1589	 7.8513
2009	01	23	41.8053	 68.8606	 -27.0553	 312.2897	 -37.8900	 79.6477	 -0.7391	 -0.0000	 0.1809	 37.9538	 1.6841	 10.1305	 7.0646
2009	01	24	29.8127	 37.8983	 -8.0855	 334.4603	 -34.7365	 65.9997	 -0.4928	 0.0000	 0.1809	 26.5091	 2.3581	 9.6705	 7.7554
2009	01	25	30.3427	 54.0209	 -23.6782	 306.0437	 -41.4513	 84.3647	 -2.5739	 -0.0000	 0.1809	 17.8501	 3.4732	 6.4441	 5.0779
2009	01	26	17.1580	 46.1028	 -28.9448	 282.1566	 3.6737	 19.4946	 -8.5664	 7.8174	 0.3883	 170.1759	 0.8681	 1.3807	 1.2328
2009	01	27	20.7725	 58.2683	 -37.4959	 271.7240	 3.7477	 12.5318	 -5.5760	 6.5894	 0.4317	 180.8781	 1.3295	 1.6339	 1.7651
2009	01	28	42.9654	 103.9060	 -60.9406	 258.2083	 15.5831	 23.5721	 -0.0069	 -1.4994	 0.1809	 39.3047	 1.6563	 3.6880	 2.8242
2009	01	29	40.2062	 104.1938	 -63.9877	 276.1650	 -8.7860	 34.7455	 2.4328	 -0.0000	 0.1809	 14.7330	 4.2219	 7.4265	 7.1908
2009	01	30	43.6054	 115.0279	 -71.4226	 285.3900	 -22.8114	 55.3875	 2.2500	 0.0000	 0.1809	 13.8170	 4.4985	 10.9282	 10.5183
2009	01	31	45.5558	 113.4478	 -67.8919	 293.3384	 -11.9901	 57.1587	 0.3427	 0.0000	 0.1809	 20.0640	 3.0903	 12.1628	 11.4186
2009	02	01	46.3278	 115.3837	 -69.0559	 288.8176	 -11.6576	 60.6753	 -0.4269	 0.0000	 0.1809	 20.2834	 3.0490	 11.5099	 10.7542
2009	02	02	46.0900	 116.2090	 -70.1190	 280.4349	 -4.4612	 53.6233	 -0.8950	 0.0000	 0.1809	 15.6127	 3.9654	 9.6299	 9.2998
2009	02	03	50.6194	 123.0015	 -72.3822	 285.7691	 -21.6752	 65.4770	 0.9662	 -0.0000	 0.1809	 16.3519	 3.7960	 11.4959	 10.7600
2009	02	04	53.0678	 120.6795	 -67.6117	 299.4481	 -18.6315	 68.3438	 0.8130	 0.0000	 0.1809	 20.7133	 2.9944	 13.5673	 12.5375
2009	02	05	51.9333	 86.2204	 -34.2871	 321.3401	 -53.6575	 116.5137	 -1.4344	 -0.0000	 0.1809	 23.3571	 2.6595	 13.0532	 10.3496
2009	02	06	37.8327	 59.5874	 -21.7547	 313.2083	 -33.6384	 82.6077	 -2.7977	 0.0000	 0.1809	 19.8764	 3.1062	 7.5414	 6.1799
2009	02	07	35.1122	 59.5590	 -24.4469	 306.5262	 -12.1832	 48.7403	 -0.8912	 -0.0000	 0.1809	 22.5406	 2.7510	 6.0318	 5.3384
2009	02	08	43.9721	 73.7623	 -29.7902	 298.7473	 -14.2822	 64.6664	 -0.9777	 0.0000	 0.1809	 45.1028	 1.4160	 6.4136	 4.7978
2009	02	09	21.2782	 59.4407	 -38.1625	 276.6423	 -43.9108	 45.5766	 -6.1906	 23.4326	 0.3798	 49.7471	 3.6159	 3.6603	 1.2838
2009	02	10	9.5746	 48.0301	 -38.4555	 262.7166	 1.5412	 9.8450	 -8.7999	 6.4353	 0.5274	 482.2254	 0.4306	 0.0505	 -0.4462
2009	02	11	3.7020	 36.8335	 -33.1315	 274.2003	 -18.4177	 -2.2495	 -4.4240	 14.1075	 0.5311	 122.9186	 2.4230	 2.0094	 -0.5586
2009	02	12	36.4071	 56.6838	 -20.2767	 298.1319	 -6.7755	 35.8900	 0.7169	 3.6650	 0.2377	 55.0279	 1.4244	 3.6364	 2.3613
2009	02	13	29.9166	 55.6803	 -25.7637	 292.4416	 -23.5157	 49.0976	 -1.1780	 2.8840	 0.2990	 27.9770	 2.9863	 3.7790	 2.5620
2009	02	14	32.4278	 55.4425	 -23.0148	 295.8963	 -19.8346	 44.3699	 -1.6256	 7.1878	 0.2752	 23.1805	 3.3498	 3.4402	 2.5772
2009	02	15	37.1785	 62.6032	 -25.4246	 300.3177	 -18.1008	 50.0972	 0.2427	 -0.0000	 0.1809	 10.6045	 5.8601	 4.3571	 4.2386
2009	02	16	36.5543	 58.7427	 -22.1885	 303.5371	 -30.4191	 67.2078	 -0.5745	 0.0000	 0.1809	 11.0772	 5.6091	 4.4616	 4.2414
2009	02	17	30.5640	 44.4952	 -13.9312	 308.8452	 -21.2609	 57.3150	 -1.2647	 0.0000	 0.1809	 13.8842	 4.4717	 3.8368	 3.6172
2009	02	18	35.0944	 60.1303	 -25.0359	 291.0681	 6.0437	 27.8986	 -3.7693	 7.4778	 0.2912	 62.1453	 1.3019	 2.4348	 1.9901
2009	02	19	68.9793	 130.2682	 -61.2890	 263.9012	 24.1753	 36.4142	 0.9453	 0.0000	 0.1809	 17.7450	 3.4873	 4.4162	 4.0641
2009	02	20	78.2027	 150.5643	 -72.3616	 264.2670	 21.3062	 50.2059	 1.1053	 0.0000	 0.1809	 22.7683	 2.7112	 7.0049	 6.4078
2009	02	21	66.4432	 114.2435	 -47.8002	 292.1821	 -36.2127	 100.7508	 -0.3865	 0.7465	 0.1935	 17.1891	 3.8383	 8.3353	 7.1377
2009	02	22	68.3110	 108.1590	 -39.8480	 300.1238	 -50.3537	 118.1971	 -0.3989	 0.0000	 0.1809	 16.4423	 3.7698	 8.8838	 7.1805
2009	02	23	35.6513	 45.4222	 -9.7708	 326.0567	 -12.6705	 53.5956	 -1.4662	 -0.0000	 0.1809	 22.9569	 2.6863	 7.0861	 6.3719
2009	02	24	54.8926	 83.5877	 -28.6951	 305.1337	 5.7893	 50.3506	 -0.5704	 0.0000	 0.1809	 45.6681	 1.3764	 6.7941	 5.9279
2009	02	25	70.3051	 113.6792	 -43.3740	 302.9220	 -1.3319	 63.8927	 1.3229	 0.0000	 0.1809	 46.8260	 1.3981	 9.7435	 8.4206
2009	02	26	50.7463	 81.6404	 -30.8941	 306.3155	 21.0015	 35.0547	 -1.5023	 0.0000	 0.1809	 28.0342	 2.1743	 6.7253	 6.6428
2009	02	27	86.3013	 156.7389	 -70.4376	 275.5676	 32.2034	 50.9766	 0.9343	 0.0000	 0.1809	 195.9926	 0.3124	 8.4140	 8.2603
2009	02	28	71.7566	 122.2717	 -50.5151	 303.6146	 3.7589	 57.5148	 1.0330	 0.0000	 0.1809	 17.0833	 3.6154	 10.2802	 9.9968
2009	03	01	79.8188	 118.5809	 -38.7621	 314.5115	 -34.9710	 118.8331	 -0.2069	 0.0000	 0.1809	 22.8632	 2.6960	 11.7885	 9.8696
2009	03	02	63.6802	 89.7650	 -26.0848	 325.1889	 -39.2733	 105.4060	 -0.6235	 0.0000	 0.1809	 16.2329	 3.8079	 10.8440	 9.5135
2009	03	03	62.9682	 93.0429	 -30.0747	 314.6685	 -44.8955	 113.0152	 -0.9614	 -0.0000	 0.1809	 12.6957	 4.8798	 9.1103	 8.1909
2009	03	04	54.3430	 79.9213	 -25.5783	 300.9415	 -1.8628	 71.1074	 -2.3683	 0.0000	 0.1809	 21.3708	 2.8642	 4.9373	 4.3997
2009	03	05	60.5710	 101.9696	 -41.3986	 276.3755	 30.8341	 31.0027	 -5.1695	 5.7260	 0.3330	 141.5176	 0.9318	 2.6583	 2.7457
2009	03	06	71.9484	 118.4310	 -46.4827	 276.5356	 26.8462	 38.9684	 -1.8824	 5.7730	 0.2753	 41.4709	 1.8747	 3.9516	 3.7611
2009	03	07	93.8071	 169.4422	 -75.6351	 251.1591	 51.5915	 43.8300	 -0.0458	 0.0000	 0.1809	 195.4521	 0.2828	 3.1096	 4.2638
2009	03	08	111.4021	 185.1011	 -73.6990	 254.7787	 49.3384	 55.7188	 0.0170	 -0.0000	 0.1809	 42.6643	 1.4185	 5.3822	 4.6528
2009	03	09	108.0324	 182.9105	 -74.8781	 266.2619	 34.0001	 70.1267	 0.6377	 0.0000	 0.1809	 22.8436	 2.6764	 7.8152	 7.3325
2009	03	10	103.1956	 182.1671	 -78.9715	 251.7867	 59.8971	 51.3424	 -1.2731	 0.0000	 0.1809	 136.7935	 0.3827	 4.0549	 5.1293
2009	03	11	114.3357	 191.3993	 -77.0636	 261.1083	 43.8875	 63.2318	 0.6767	 0.0000	 0.1809	 133.9014	 0.4288	 6.8939	 6.5575
2009	03	12	114.7962	 185.3584	 -70.5622	 273.5847	 42.5094	 67.8884	 0.1400	 0.0000	 0.1809	 30.4938	 1.9872	 8.5735	 7.9607
2009	03	13	117.8962	 191.1659	 -73.2698	 280.2020	 29.9263	 83.0731	 0.7383	 -0.0000	 0.1809	 26.9405	 2.2532	 10.4663	 9.8099
2009	03	14	120.2800	 194.2783	 -73.9982	 282.4356	 33.1592	 86.0119	 0.1995	 0.0000	 0.1809	 47.0079	 1.2569	 11.1782	 10.3703
2009	03	15	118.0533	 187.1300	 -69.0767	 281.2961	 48.4832	 71.3929	 -0.6663	 0.0000	 0.1809	 29.9303	 2.0103	 9.6437	 9.2476
2009	03	16	118.0763	 184.2140	 -66.1377	 291.5931	 36.9110	 78.1240	 0.4558	 -0.0000	 0.1809	 27.0408	 2.2428	 11.2563	 10.7171
2009	03	17	125.7911	 194.7610	 -68.9700	 295.2436	 33.3919	 89.0854	 0.6381	 -0.0000	 0.1809	 49.6770	 1.2020	 12.8248	 11.9295
2009	03	18	127.9856	 196.5057	 -68.5200	 301.9598	 29.0513	 95.3604	 0.6478	 -0.0000	 0.1809	 46.2649	 1.2932	 14.1106	 13.1426
2009	03	19	128.3307	 197.4608	 -69.1301	 305.8914	 30.1668	 96.9428	 0.4960	 -0.0000	 0.1809	 61.9261	 0.9360	 14.8834	 14.0006
2009	03	20	130.3799	 201.6197	 -71.2397	 305.0434	 33.0982	 95.8486	 0.3811	 0.0000	 0.1809	 73.8537	 0.7610	 14.9104	 14.2044
2009	03	21	111.5598	 150.0927	 -38.5329	 322.8059	 -28.7869	 154.2312	 -1.2604	 -0.0000	 0.1809	 33.3031	 1.7761	 14.2473	 11.4080
2009	03	22	101.3178	 145.8528	 -44.5350	 290.1973	 -30.0953	 148.4320	 -2.8842	 -0.0849	 0.1788	 15.2901	 4.1442	 7.3150	 6.0794
2009	03	23	65.2666	 105.2382	 -39.9716	 271.4823	 28.8101	 23.8434	 -12.0221	 24.4607	 0.4292	 81.0516	 2.3541	 1.0437	 1.6707
2009	03	24	126.2712	 192.9673	 -66.6961	 258.7008	 67.0906	 49.2370	 -1.2281	 3.4733	 0.1914	 33.0518	 1.8749	 4.1130	 4.1677
2009	03	25	137.3884	 210.6721	 -73.2837	 275.0735	 45.2581	 80.2446	 2.0087	 0.0000	 0.1809	 92.5508	 0.6523	 9.0979	 8.6805
2009	03	26	140.3762	 213.0249	 -72.6486	 283.9758	 40.4564	 92.8350	 0.7976	 0.0000	 0.1809	 28.0869	 2.1381	 10.8229	 10.4144
2009	03	27	141.4462	 213.2054	 -71.7592	 296.4676	 30.4924	 105.2667	 0.9996	 0.0000	 0.1809	 29.2949	 2.0432	 13.2193	 12.6916
2009	03	28	140.0114	 209.8396	 -69.8282	 298.5625	 40.3935	 100.2999	 0.0213	 0.0000	 0.1809	 41.9493	 1.3743	 13.1243	 12.7543
2009	03	29	141.6847	 215.7728	 -74.0881	 296.8324	 25.8758	 115.2745	 0.2380	 0.0000	 0.1809	 18.8791	 3.2279	 13.4783	 13.2304
2009	03	30	143.5216	 217.3187	 -73.7971	 284.3059	 51.7857	 97.1969	 -0.9612	 0.0000	 0.1809	 31.3584	 1.8711	 10.8469	 10.7358
2009	03	31	137.3766	 213.0878	 -75.7111	 285.6240	 52.0488	 85.1561	 0.2494	 0.0000	 0.1809	 139.8708	 0.3628	 10.4162	 11.2886
2009	04	01	146.3413	 215.3341	 -68.9928	 293.6924	 42.0701	 100.1624	 0.1536	 0.0000	 0.1809	 22.3856	 2.7026	 11.9601	 11.6482
2009	04	02	147.5340	 218.2326	 -70.6986	 300.0444	 31.5625	 114.2469	 0.5560	 0.0000	 0.1809	 23.9656	 2.5157	 13.6174	 13.1997
2009	04	03	145.0165	 220.0899	 -75.0734	 286.3037	 44.8174	 106.0275	 -0.8269	 0.0000	 0.1809	 11.6717	 5.2876	 11.1857	 11.3957
2009	04	04	140.7103	 208.1874	 -67.4772	 271.2799	 82.4912	 67.5627	 -1.8352	 -0.0000	 0.1809	 30.2983	 1.9342	 6.6296	 6.8738
2009	04	05	155.5097	 228.6413	 -73.1316	 276.3338	 60.9074	 87.4422	 0.8141	 0.0000	 0.1809	 22.3581	 2.7100	 9.1607	 8.9684
2009	04	06	157.8982	 230.6022	 -72.7040	 292.7183	 46.9397	 103.9521	 1.1958	 0.0000	 0.1809	 26.9001	 2.2307	 12.4745	 12.1118
2009	04	07	130.5840	 174.4130	 -43.8290	 321.8696	 -7.2479	 141.9570	 0.0710	 -0.0000	 0.1809	 43.2170	 1.3365	 14.1748	 12.1692
2009	04	08	128.3120	 169.3918	 -41.0798	 310.0885	 -32.8905	 166.6442	 -1.1124	 0.0000	 0.1809	 21.0442	 2.8872	 11.3507	 9.3898
2009	04	09	76.0177	 96.9345	 -20.9168	 314.9337	 16.9393	 66.0432	 -1.8234	 0.0000	 0.1809	 35.6298	 1.6464	 6.7310	 6.3576
2009	04	10	86.8352	 114.6140	 -27.7788	 311.3572	 18.2397	 67.4005	 -0.0831	 -0.0000	 0.1809	 25.8095	 2.3555	 7.2518	 7.0214
2009	04	11	92.2137	 125.6569	 -33.4432	 305.9899	 40.0228	 49.4933	 -0.1397	 0.0000	 0.1809	 15.9926	 3.8471	 6.8280	 7.0808
2009	04	12	149.9141	 211.9755	 -62.0614	 289.3569	 61.2428	 83.2094	 0.9498	 0.0000	 0.1809	 33.4088	 1.7798	 9.5424	 9.4491
2009	04	13	164.4481	 233.3217	 -68.8736	 294.3939	 52.7867	 104.1282	 1.0810	 0.0000	 0.1809	 27.9894	 2.1337	 11.9768	 11.7526
2009	04	14	119.5398	 169.2370	 -49.6972	 315.4392	 25.1419	 99.7735	 -0.2971	 0.0000	 0.1809	 13.0943	 4.7082	 12.0427	 12.1666
2009	04	15	161.8622	 234.6989	 -72.8367	 264.9629	 102.4396	 68.6743	 -1.9722	 0.0000	 0.1809	 10.3268	 5.9817	 6.1891	 6.6647
2009	04	16	139.6976	 197.1903	 -57.4927	 274.4450	 96.4532	 45.8243	 -0.9255	 -0.0000	 0.1809	 19.0879	 3.1836	 4.9836	 5.4970
2009	04	17	174.3271	 245.8638	 -71.5367	 281.3158	 66.1010	 97.1990	 1.6854	 0.0000	 0.1809	 41.5932	 1.4391	 9.9283	 9.6368
2009	04	18	177.4276	 249.9914	 -72.5638	 300.1221	 48.8354	 117.2856	 1.6581	 0.0000	 0.1809	 22.1371	 2.7328	 13.7843	 13.5221
2009	04	19	178.7602	 249.0349	 -70.2747	 318.4042	 45.3809	 124.6115	 1.4358	 0.0000	 0.1809	 22.5534	 2.6746	 16.7616	 16.5536
2009	04	20	178.9072	 246.2302	 -67.3230	 338.5229	 45.2949	 126.1468	 1.5704	 0.0000	 0.1809	 37.2517	 1.5491	 19.9620	 19.6819
2009	04	21	177.6597	 244.5627	 -66.9030	 349.3672	 51.6523	 121.4273	 1.1801	 -0.0000	 0.1809	 45.4413	 1.2186	 21.5953	 21.5400
2009	04	22	176.0460	 244.7097	 -68.6637	 351.7216	 63.7526	 111.0953	 0.7479	 0.0000	 0.1809	 30.0349	 1.9412	 22.0910	 22.2656
2009	04	23	135.4249	 186.7947	 -51.3698	 362.1206	 46.5914	 90.9609	 0.0833	 0.0000	 0.1809	 23.6216	 2.5365	 20.7975	 21.0547
2009	04	24	128.5755	 179.2132	 -50.6377	 335.2316	 50.3924	 94.4684	 -1.9417	 -0.0000	 0.1809	 17.8329	 3.4180	 15.7934	 16.1085
2009	04	25	126.6674	 175.4434	 -48.7759	 297.3101	 86.5782	 49.7796	 -3.4152	 1.1127	 0.1788	 17.4482	 3.6065	 7.8588	 8.3950
2009	04	26	175.9901	 246.1755	 -70.1855	 285.0305	 107.0361	 65.2961	 0.5459	 -0.0000	 0.1809	 27.6683	 2.1506	 9.9712	 10.1613
2009	04	27	176.9753	 249.1941	 -72.2187	 294.4454	 101.7696	 71.7887	 0.7191	 0.0000	 0.1809	 25.5659	 2.3344	 12.2008	 12.4018
2009	04	28	177.2788	 252.3491	 -75.0703	 287.9627	 115.8751	 63.4540	 -0.2822	 0.0000	 0.1809	 19.4967	 3.1020	 11.1750	 11.7089
2009	04	29	178.8567	 250.9944	 -72.1378	 281.7729	 126.9424	 54.6082	 -0.5713	 -0.0000	 0.1809	 32.5649	 1.7785	 9.4252	 9.9058
2009	04	30	145.1741	 194.6946	 -49.5205	 314.4685	 54.4534	 84.9268	 0.7936	 0.0000	 0.1809	 29.1596	 2.0560	 12.0812	 11.8745
2009	05	01	153.0744	 190.3594	 -37.2850	 332.7640	 -17.7235	 169.8759	 0.3989	 0.0000	 0.1809	 34.3793	 1.7898	 15.1840	 13.1012
2009	05	02	135.0929	 165.0233	 -29.9304	 338.5209	 -21.2392	 156.7975	 -0.1259	 -0.0000	 0.1809	 25.8598	 2.3696	 14.5559	 12.8584
2009	05	03	108.4095	 134.8790	 -26.4695	 339.3680	 -3.2352	 112.6308	 -0.3408	 -0.0000	 0.1809	 18.1802	 3.3963	 12.9097	 12.3818
2009	05	04	121.8784	 154.4939	 -32.6155	 332.3605	 26.8272	 92.5482	 0.0135	 0.0000	 0.1809	 35.6279	 1.7364	 12.5107	 12.1932
2009	05	05	125.5105	 160.9792	 -35.4687	 343.7352	 11.0793	 107.7718	 1.0226	 0.0000	 0.1809	 18.2823	 3.3669	 15.1318	 14.9315
2009	05	06	189.6154	 254.6522	 -65.0368	 319.0805	 46.5298	 140.3993	 0.6990	 0.0000	 0.1809	 28.1551	 2.1153	 15.9818	 15.7848
2009	05	07	198.6339	 267.1374	 -68.5036	 325.5532	 31.2951	 160.7078	 0.9748	 0.0000	 0.1809	 20.0593	 3.0268	 17.9144	 17.5935
2009	05	08	196.2951	 263.0736	 -66.7785	 330.3828	 38.8702	 157.1788	 0.4321	 0.0000	 0.1809	 32.3254	 1.8085	 18.5098	 18.1771
2009	05	09	198.8898	 266.5035	 -67.6137	 329.3381	 41.2605	 156.9280	 0.3440	 0.0000	 0.1809	 38.2588	 1.4966	 18.4880	 18.1186
2009	05	10	199.4256	 266.6820	 -67.2564	 331.2877	 42.9500	 155.3961	 0.3946	 0.0000	 0.1809	 48.1635	 1.1555	 18.7588	 18.4008
2009	05	11	200.3329	 269.1238	 -68.7909	 333.9943	 27.2401	 170.5826	 0.5526	 0.0000	 0.1809	 19.6458	 3.0867	 19.5255	 19.1756
2009	05	12	201.1350	 272.5070	 -71.3720	 328.7615	 35.5579	 165.8195	 0.2021	 0.0000	 0.1809	 18.3313	 3.3169	 18.8358	 18.6851
2009	05	13	199.3162	 268.8142	 -69.4980	 323.9324	 50.2138	 152.2582	 -0.1670	 0.0000	 0.1809	 21.9200	 2.7441	 17.5034	 17.4867
2009	05	14	198.7386	 265.7123	 -66.9737	 329.4216	 46.4832	 149.4046	 0.4157	 -0.0000	 0.1809	 17.9985	 3.3868	 18.0488	 18.0410
2009	05	15	198.3941	 262.5769	 -64.1828	 340.6934	 50.4553	 144.9890	 0.7572	 -0.0000	 0.1809	 30.9435	 1.9075	 19.7242	 19.5680
2009	05	16	202.5569	 265.9382	 -63.3813	 352.3864	 56.7538	 140.0679	 1.0336	 0.0000	 0.1809	 41.3147	 1.3888	 21.5763	 21.4784
2009	05	17	190.5699	 265.5934	 -75.0235	 374.7961	 56.4963	 122.5609	 2.2322	 0.0000	 0.1809	 189.6452	 0.2671	 24.9790	 27.1028
2009	05	18	150.8608	 194.1906	 -43.3298	 404.1381	 58.1602	 92.6926	 0.4714	 -0.0000	 0.1809	 25.6765	 2.3261	 26.5470	 26.9303
2009	05	19	150.0038	 198.5083	 -48.5045	 393.1910	 64.7521	 88.6277	 0.2497	 -0.0000	 0.1809	 23.3752	 2.5702	 25.4777	 25.9315
2009	05	20	197.6203	 267.5263	 -69.9060	 346.0623	 89.1216	 116.3492	 -0.7263	 0.0000	 0.1809	 32.6204	 1.7697	 21.0924	 21.5371
2009	05	21	199.9126	 270.6137	 -70.7011	 340.8143	 90.3076	 110.0384	 0.1467	 0.0000	 0.1809	 49.8464	 1.1097	 20.1348	 20.7146
2009	05	22	199.7554	 268.7557	 -69.0003	 346.6040	 95.8313	 102.2294	 0.5367	 0.0000	 0.1809	 23.6745	 2.5355	 21.0757	 21.4634
2009	05	23	200.6261	 271.2697	 -70.6436	 345.1633	 104.0863	 95.7257	 0.4079	 0.0000	 0.1809	 20.0319	 3.0235	 20.9579	 21.5022
2009	05	24	197.8428	 269.0810	 -71.2382	 342.7985	 109.3315	 90.1278	 0.2219	 0.0000	 0.1809	 21.3652	 2.8230	 20.6061	 21.1961
2009	05	25	203.5551	 276.9634	 -73.4083	 336.9421	 118.2553	 85.0203	 0.2880	 0.0000	 0.1809	 28.3828	 2.0804	 19.9549	 20.5064
2009	05	26	200.3596	 270.5198	 -70.1602	 342.9766	 119.4461	 79.0867	 0.4657	 0.0000	 0.1809	 39.9088	 1.4350	 20.3512	 21.0156
2009	05	27	198.7804	 269.7442	 -70.9638	 355.3553	 120.3317	 73.7519	 0.9717	 0.0000	 0.1809	 57.2255	 0.9733	 22.1945	 23.2817
2009	05	28	152.4107	 197.2155	 -44.8048	 378.8234	 68.9304	 84.4359	 0.2861	 0.0000	 0.1809	 28.3752	 2.1251	 22.5976	 22.9061
2009	05	29	156.5404	 203.5637	 -47.0233	 377.2482	 75.4996	 78.7283	 0.5623	 -0.0000	 0.1809	 24.1958	 2.5016	 22.5809	 22.9914
2009	05	30	147.9194	 192.5421	 -44.6227	 377.6192	 85.2049	 64.3047	 0.2118	 -0.0000	 0.1809	 19.1046	 3.1906	 22.1096	 22.6979
2009	05	31	152.7383	 201.4987	 -48.7604	 372.6529	 91.3315	 60.3229	 0.4597	 0.0000	 0.1809	 26.1689	 2.2844	 21.8700	 22.5158
2009	06	01	194.8977	 262.9898	 -68.0921	 351.1483	 126.2046	 70.5459	 0.1686	 0.0000	 0.1809	 27.7912	 2.1555	 21.4988	 22.1407
2009	06	02	194.0620	 260.5546	 -66.4926	 346.2764	 126.3744	 68.8202	 0.0814	 -0.0000	 0.1809	 25.7341	 2.3388	 20.4008	 21.0111
