# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	-19.6874	 23.8875	 -43.5749	 227.8176	 1.7143	 3.3396	 -23.2614	 8.8779	 0.7384	 139.4656	 1.5791	 -5.4732	 -4.4482	 62.2131
2009	01	02	-12.6357	 10.4673	 -23.1030	 252.9838	 -4.0466	 0.6447	 -4.1873	 -4.5734	 0.8415	 288.0775	 1.5266	 -3.7185	 -6.1572	 69.6816
2009	01	03	-15.1635	 13.0689	 -28.2323	 236.9364	 -6.1240	 0.4199	 -2.9420	 -8.7019	 0.8471	 219.4679	 1.6342	 -4.6403	 -9.1439	 64.3517
2009	01	04	-21.6518	 12.6550	 -34.3068	 226.3877	 -29.7621	 0.0000	 -3.1900	 -15.5070	 0.8495	 52.0735	 4.2881	 -7.6541	 -10.2221	 64.2249
2009	01	05	-14.0013	 12.4476	 -26.4489	 228.6776	 -6.3920	 0.0000	 -3.8242	 -8.2584	 0.8495	 126.6498	 1.7084	 -7.4784	 -11.7233	 67.2208
2009	01	06	-2.2649	 7.3638	 -9.6288	 257.6105	 -1.3485	 0.0000	 -2.9678	 -1.8281	 0.8495	 261.6585	 0.5941	 -5.8340	 -9.0056	 74.2840
2009	01	07	-14.9741	 16.8762	 -31.8503	 233.0771	 -6.0962	 0.0169	 -2.9858	 -8.7088	 0.8349	 252.7614	 1.3776	 -3.4865	 -9.0430	 65.0960
2009	01	08	-8.0984	 18.4335	 -26.5319	 239.4163	 -3.2224	 0.3282	 -3.0473	 -5.1587	 0.8159	 499.6795	 0.6998	 -2.6180	 -8.8271	 62.9311
2009	01	09	-29.0835	 26.3084	 -55.3920	 222.3463	 -49.2109	 8.0245	 -1.7843	 -27.6707	 0.8022	 59.3540	 4.5714	 -1.2762	 -5.8034	 53.9457
2009	01	10	-22.6440	 32.0013	 -54.6453	 225.2060	 -24.4348	 3.2594	 -0.6669	 -21.6197	 0.7567	 78.0671	 3.2531	 -0.8570	 -5.2585	 52.6971
2009	01	11	-13.6739	 34.1304	 -47.8042	 232.4761	 -6.9129	 1.5542	 -2.4375	 -14.8782	 0.7283	 113.7439	 2.2515	 -0.7304	 -5.2044	 56.8948
2009	01	12	-17.9900	 42.5904	 -60.5804	 240.0986	 -37.9480	 10.7112	 2.0613	 -27.7030	 0.6291	 27.4176	 5.4557	 2.0872	 -1.0066	 54.6611
2009	01	13	1.0495	 68.6232	 -67.5737	 244.9242	 -19.2986	 11.8702	 0.2312	 -6.5108	 0.4166	 23.2653	 3.7734	 2.9260	 0.8374	 52.9632
2009	01	14	11.4491	 85.7213	 -74.2722	 234.3512	 -5.1664	 13.1500	 -0.6593	 -3.2507	 0.3345	 22.8763	 3.2338	 1.5122	 0.2841	 52.4795
2009	01	15	13.5568	 88.8316	 -75.2749	 240.0822	 -7.5441	 15.5673	 0.1406	 -2.6063	 0.2740	 17.6932	 3.8339	 2.5362	 1.4874	 51.8191
2009	01	16	23.5557	 105.5669	 -82.0112	 238.0022	 -3.5586	 17.4709	 0.3149	 2.9660	 0.1933	 12.2187	 4.8948	 2.8876	 2.3386	 49.0947
2009	01	17	27.8248	 108.8167	 -80.9918	 231.2983	 12.3237	 14.9083	 -2.3418	 3.3001	 0.1812	 13.7896	 4.2411	 1.0354	 0.9082	 50.1104
2009	01	18	29.1521	 108.0916	 -78.9395	 231.2992	 11.2015	 13.0379	 -1.2820	 3.7226	 0.1812	 12.2656	 4.7875	 0.5606	 0.5068	 51.9616
2009	01	19	29.6964	 106.7539	 -77.0574	 236.2719	 9.6958	 13.6075	 -0.4297	 3.6789	 0.1812	 12.0735	 4.8683	 1.2645	 1.1799	 53.2025
2009	01	20	14.7449	 63.4596	 -48.7147	 258.4692	 -3.1209	 10.8668	 -4.5081	 1.3115	 0.4485	 34.0809	 3.3902	 0.9660	 1.4360	 58.2276
