# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	8.1598	 57.3101	 -49.1503	 283.5283	 9.2238	 29.7301	 -13.4003	 1.1216	 0.3249	 79.3017	 1.4155	 6.4904	 5.5196
2009	01	02	2.1876	 35.7610	 -33.5734	 284.7053	 -9.4083	 23.5196	 -8.8901	 0.6611	 0.3745	 133.3876	 1.3909	 4.2823	 2.6065
2009	01	03	1.1489	 37.9531	 -36.8042	 278.4913	 -22.1111	 24.5969	 -4.3069	 0.3369	 0.4185	 124.2989	 1.8362	 4.6149	 1.9808
2009	01	04	-6.4848	 36.7172	 -43.2020	 269.2981	 -42.2742	 22.9048	 -4.7419	 2.0283	 0.4782	 28.8428	 3.7557	 2.5038	 1.4014
2009	01	05	4.0252	 41.8574	 -37.8322	 275.4154	 -19.5346	 18.0382	 -5.0628	 2.0109	 0.4867	 86.0603	 1.9661	 3.7012	 1.6057
2009	01	06	17.5277	 21.2057	 -3.6780	 318.0119	 -0.6613	 15.2878	 -0.5939	 0.0000	 0.1798	 406.0509	 0.3892	 4.4997	 3.3821
2009	01	07	18.2672	 44.1158	 -25.8486	 300.6033	 -0.6163	 16.0310	 0.1710	 0.0000	 0.1798	 87.9259	 1.4698	 5.1953	 4.3721
2009	01	08	18.6225	 53.1328	 -34.5104	 297.2038	 3.6161	 12.7166	 0.1593	 0.0000	 0.1798	 177.2837	 0.7745	 6.2732	 5.4631
2009	01	09	15.1196	 60.8195	 -45.6999	 291.2496	 -2.8868	 14.6512	 0.6314	 0.0000	 0.1798	 11.6660	 4.0160	 6.5843	 6.5522
2009	01	10	15.1559	 64.7821	 -49.6262	 285.3794	 3.7386	 13.6177	 -1.8022	 0.0000	 0.1798	 13.5972	 3.4209	 6.1361	 6.1344
2009	01	11	17.5745	 95.6676	 -78.0931	 265.0193	 -8.4984	 18.4670	 2.4288	 0.0000	 0.1798	 19.9675	 2.5682	 8.1562	 7.7212
2009	01	12	17.0018	 89.8468	 -72.8450	 271.9822	 1.3239	 16.6426	 -1.2426	 -0.0000	 0.1798	 8.7663	 5.3267	 8.1399	 8.1461
2009	01	13	17.3732	 94.5149	 -77.1417	 273.4759	 -6.2969	 20.4858	 1.1734	 0.0000	 0.1798	 11.5574	 4.0679	 9.4219	 9.2827
2009	01	14	17.5162	 98.4241	 -80.9079	 272.0663	 -7.5834	 22.6668	 0.6157	 0.0000	 0.1798	 11.9853	 3.9248	 9.8991	 9.7141
2009	01	15	18.2132	 99.2313	 -81.0180	 272.9605	 -4.9814	 22.9285	 -0.3138	 0.0000	 0.1798	 12.2092	 3.8454	 10.0869	 9.9178
2009	01	16	18.0670	 100.4940	 -82.4270	 274.6907	 -8.0612	 24.8241	 0.3683	 0.0000	 0.1798	 9.6064	 4.8728	 10.6371	 10.5273
2009	01	17	19.2009	 101.3490	 -82.1481	 271.6790	 -0.0770	 22.0906	 -1.6882	 0.0000	 0.1798	 11.0372	 4.2322	 9.9458	 9.8827
2009	01	18	19.7538	 102.3292	 -82.5754	 272.2386	 -1.5454	 21.5154	 -0.4667	 0.0000	 0.1798	 9.7219	 4.8076	 10.1056	 10.0729
2009	01	19	20.6028	 103.7243	 -83.1215	 272.4033	 -1.6257	 21.5608	 -0.2268	 0.0000	 0.1798	 9.3736	 4.9869	 10.2282	 10.2037
2009	01	20	22.8174	 103.0350	 -80.2176	 273.4152	 5.9318	 19.6425	 -1.5868	 0.0000	 0.1798	 13.2969	 3.5135	 9.9094	 9.8634
2009	01	21	27.4787	 77.5056	 -50.0269	 302.4646	 -27.3352	 51.7252	 0.3224	 0.0000	 0.1798	 19.2749	 2.6805	 10.6555	 9.6404
2009	01	22	30.0874	 65.9127	 -35.8253	 325.1696	 -23.2462	 49.2171	 1.2190	 0.0000	 0.1798	 31.2513	 2.0456	 12.7261	 11.4094
2009	01	23	16.8791	 19.0500	 -2.1709	 352.4923	 -1.3225	 28.7453	 -4.9634	 -0.0000	 0.1798	 28.4788	 1.6273	 10.4910	 10.2219
2009	01	24	22.0837	 39.9792	 -17.8955	 333.0404	 -8.2314	 37.0736	 -2.1089	 0.0000	 0.1798	 21.3496	 2.2497	 9.9099	 9.4569
2009	01	25	25.0701	 61.3234	 -36.2533	 300.6118	 -3.4093	 44.3329	 -6.4869	 0.0000	 0.1798	 13.9518	 3.3142	 6.8798	 6.5567
2009	01	26	1.8475	 30.6670	 -28.8195	 282.9809	 4.3534	 17.3049	 -15.9145	 2.5560	 0.4708	 129.8390	 0.9993	 1.5869	 1.1638
2009	01	27	9.3187	 49.4731	 -40.1544	 269.9520	 -4.0308	 15.9390	 -5.9218	 1.2556	 0.4958	 155.3023	 1.2132	 2.3565	 1.0065
2009	01	28	15.9581	 59.1525	 -43.1944	 271.1848	 3.3122	 7.7764	 -2.2843	 0.4367	 0.4668	 142.4804	 1.3160	 2.8847	 2.3832
2009	01	29	24.9170	 74.3817	 -49.4646	 281.9406	 0.2833	 12.5702	 3.7013	 0.0530	 0.3028	 16.7942	 4.0778	 5.4590	 5.4361
2009	01	30	25.7542	 78.4111	 -52.6569	 282.1698	 -3.4316	 23.9059	 -1.2444	 1.5266	 0.3335	 16.3710	 4.4466	 6.1468	 6.1260
2009	01	31	32.4737	 86.7035	 -54.2297	 294.0124	 -2.2500	 26.1273	 3.5872	 0.0000	 0.1798	 16.4586	 2.8901	 8.9632	 8.7747
2009	02	01	39.2274	 116.4435	 -77.2160	 275.0876	 12.7456	 24.7002	 0.5644	 0.0000	 0.1798	 15.2298	 3.0554	 9.6423	 9.5879
2009	02	02	40.1784	 114.8773	 -74.6989	 276.1630	 19.4729	 22.4779	 -1.4638	 0.0000	 0.1798	 11.4210	 4.0392	 9.2433	 9.3329
2009	02	03	42.1799	 119.7639	 -77.5840	 283.2392	 5.4931	 28.3644	 3.2568	 0.0000	 0.1798	 12.0873	 3.8537	 11.3403	 11.2548
2009	02	04	36.0070	 90.3478	 -54.3408	 310.3432	 3.2884	 29.3631	 1.2643	 0.0000	 0.1798	 15.2413	 3.0423	 12.1911	 12.0306
2009	02	05	39.3707	 89.2609	 -49.8902	 311.2103	 -9.2868	 51.3070	 -1.3389	 0.0000	 0.1798	 18.4127	 2.6489	 11.9153	 11.3669
2009	02	06	32.6831	 62.7640	 -30.0809	 318.6606	 -1.6469	 49.7181	 -6.4470	 0.0000	 0.1798	 15.4023	 2.9821	 9.3819	 8.9994
2009	02	07	34.5611	 69.7396	 -35.1785	 306.0153	 0.2530	 41.5613	 -3.7572	 -0.0000	 0.1798	 16.9592	 2.7494	 7.6939	 7.4478
2009	02	08	39.8002	 79.9718	 -40.1717	 296.6884	 6.8796	 39.9724	 -3.1410	 0.0000	 0.1798	 78.3893	 1.1450	 7.1990	 6.5211
2009	02	09	37.7960	 79.1158	 -41.3198	 285.9083	 1.8179	 48.9912	 -5.4250	 0.0000	 0.1798	 14.1301	 3.2471	 4.7986	 4.5141
2009	02	10	-5.0265	 30.1253	 -35.1518	 263.9012	 -0.4899	 9.1161	 -15.5815	 0.9552	 0.5919	 521.7424	 0.4206	 0.9682	 -1.2835
2009	02	11	-2.1994	 37.7780	 -39.9774	 267.6519	 -43.8225	 18.6136	 -1.3689	 2.7906	 0.5587	 52.5690	 2.8041	 2.2663	 0.2521
2009	02	12	12.7656	 43.9998	 -31.2341	 282.3208	 -10.3526	 20.3680	 -3.1115	 0.8731	 0.4620	 174.3461	 1.3215	 3.7584	 1.5591
2009	02	13	1.9051	 37.8386	 -35.9334	 278.3645	 -41.5607	 14.0927	 -2.0491	 7.3828	 0.5129	 33.7254	 3.2164	 3.1623	 1.3505
2009	02	14	34.6052	 59.2174	 -24.6122	 297.6858	 -3.5645	 36.3929	 -1.0546	 0.0000	 0.1798	 12.0108	 3.8947	 3.6732	 3.5044
2009	02	15	36.2850	 63.2135	 -26.9285	 303.3622	 -10.3890	 41.1201	 0.9739	 -0.0000	 0.1798	 7.3635	 6.3506	 5.2747	 5.2016
2009	02	16	37.6484	 65.4603	 -27.8119	 306.5602	 -7.8120	 43.9083	 -0.1581	 0.0000	 0.1798	 8.6214	 5.4183	 6.1394	 6.0579
2009	02	17	35.7244	 60.0675	 -24.3431	 307.1543	 0.6203	 41.8298	 -3.1926	 0.0000	 0.1798	 10.4670	 4.4398	 5.5514	 5.4613
2009	02	18	39.2548	 69.4566	 -30.2018	 294.1160	 18.4536	 30.3048	 -4.8646	 0.0000	 0.1798	 31.5727	 1.5974	 3.8855	 3.9281
2009	02	19	65.8606	 136.5716	 -70.7110	 260.5315	 41.1368	 17.2793	 1.7915	 0.0000	 0.1798	 12.9491	 3.5263	 5.0785	 5.3196
2009	02	20	69.8840	 148.2823	 -78.3982	 265.1215	 36.7648	 23.7569	 3.6120	 0.0000	 0.1798	 17.0666	 2.6810	 7.6150	 7.7916
2009	02	21	55.5392	 110.2267	 -54.6875	 291.0829	 1.8041	 48.3322	 -0.7010	 1.4661	 0.2690	 16.3551	 3.6918	 8.4823	 8.1946
2009	02	22	60.6580	 108.7311	 -48.0731	 300.2708	 -1.1968	 56.0311	 0.3957	 0.0000	 0.1798	 11.6929	 3.9734	 9.1885	 8.8439
2009	02	23	33.1573	 45.7772	 -12.6199	 338.4383	 0.6356	 39.9530	 -2.9633	 0.0000	 0.1798	 15.6295	 2.9441	 9.6990	 9.4911
2009	02	24	50.1852	 83.6658	 -33.4805	 314.4461	 15.9864	 36.5832	 -1.4851	 0.0000	 0.1798	 31.7073	 1.7249	 8.9489	 8.8251
2009	02	25	60.8970	 104.4539	 -43.5569	 309.8325	 14.1550	 43.2363	 1.3839	 0.0000	 0.1798	 45.5626	 1.6633	 10.3525	 9.8755
2009	02	26	56.8626	 100.6581	 -43.7955	 304.7947	 18.9662	 44.4122	 -2.6786	 0.0000	 0.1798	 16.4693	 2.7493	 8.9069	 8.9357
2009	02	27	60.2715	 115.0756	 -54.8042	 289.9046	 37.3571	 24.4747	 -1.7104	 0.0000	 0.1798	 120.0439	 0.4717	 7.3243	 8.0788
2009	02	28	65.9070	 117.3128	 -51.4058	 296.0046	 20.9735	 40.0873	 0.6188	 0.0000	 0.1798	 12.6091	 3.6511	 8.5598	 8.6450
2009	03	01	69.4631	 115.7453	 -46.2822	 312.0299	 1.6863	 58.0002	 3.7449	 0.0000	 0.1798	 15.0537	 3.0787	 11.2870	 10.8419
2009	03	02	54.4202	 84.3276	 -29.9074	 330.0717	 2.2315	 56.7128	 -1.5980	 -0.0000	 0.1798	 10.3797	 4.4371	 11.4998	 11.2488
2009	03	03	58.7175	 94.9642	 -36.2467	 314.2164	 11.4616	 57.5817	 -4.1030	 0.0000	 0.1798	 9.1718	 5.0209	 9.4543	 9.3427
2009	03	04	60.2280	 100.1427	 -39.9146	 296.7778	 30.6530	 46.3559	 -6.8014	 -0.0000	 0.1798	 15.9308	 2.7082	 6.4244	 6.5157
2009	03	05	33.3698	 78.4066	 -45.0368	 277.3626	 11.2565	 24.4357	 -7.9663	 2.1191	 0.4405	 148.9285	 1.0119	 4.7065	 3.3503
2009	03	06	61.4279	 112.9610	 -51.5331	 277.9068	 35.0374	 23.4335	 -2.8482	 2.9762	 0.3528	 39.0869	 1.8864	 4.6957	 4.9026
2009	03	07	88.6944	 167.3636	 -78.6692	 255.0049	 66.2539	 22.6147	 -0.3815	 0.0000	 0.1798	 191.5813	 0.4131	 4.1585	 5.7445
2009	03	08	98.5838	 174.8851	 -76.3013	 258.7265	 73.2921	 23.7529	 -0.8042	 -0.0000	 0.1798	 49.3060	 1.3720	 5.6822	 6.0586
2009	03	09	98.5410	 177.1712	 -78.6302	 258.7635	 74.4323	 24.9550	 -0.7269	 0.0000	 0.1798	 16.2359	 2.6281	 5.9867	 6.5601
2009	03	10	98.4354	 180.1142	 -81.6788	 247.9652	 84.2084	 22.5405	 -4.4088	 0.0000	 0.1798	 95.1239	 0.6308	 3.5507	 4.9019
2009	03	11	104.8941	 184.4017	 -79.5076	 253.7838	 76.4530	 25.1738	 -0.1032	 0.0000	 0.1798	 92.2422	 0.7545	 4.9632	 5.6404
2009	03	12	105.4972	 182.4698	 -76.9726	 266.8367	 69.1993	 27.9436	 2.4416	 -0.0000	 0.1798	 23.4315	 1.9792	 7.4353	 7.8630
2009	03	13	107.7031	 186.8156	 -79.1125	 269.3276	 73.4326	 30.9902	 0.8998	 0.0000	 0.1798	 20.7260	 2.0743	 8.2549	 8.7923
2009	03	14	109.9867	 188.7058	 -78.7191	 272.0137	 76.3426	 33.0414	 -0.2695	 0.0000	 0.1798	 44.9498	 1.4216	 8.8120	 9.2463
2009	03	15	107.6915	 180.6275	 -72.9360	 276.3716	 80.6639	 27.1840	 -1.1534	 -0.0000	 0.1798	 15.6866	 2.7382	 8.4335	 9.0280
2009	03	16	109.3008	 181.9354	 -72.6345	 285.4442	 71.7300	 32.0697	 2.0665	 -0.0000	 0.1798	 13.4869	 3.2590	 10.2818	 10.7761
2009	03	17	111.4817	 185.7320	 -74.2503	 287.2154	 74.2702	 36.6578	 0.4798	 0.0000	 0.1798	 68.9602	 0.9825	 10.8498	 11.4097
2009	03	18	115.9051	 190.9142	 -75.0091	 289.4146	 73.9821	 38.7559	 1.0576	 0.0000	 0.1798	 58.9527	 1.1501	 11.5796	 11.9717
