# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	11.3005	 58.6079	 -47.3073	 266.0713	 -2.9821	 30.5433	 -16.0206	 12.8952	 0.4003	 132.9274	 1.6212	 2.8414	 3.0345
2009	01	02	4.0848	 35.1051	 -31.0203	 276.3785	 -16.2997	 20.8156	 -6.6924	 7.8654	 0.4245	 207.3041	 1.2221	 2.7272	 0.1628
2009	01	03	4.8651	 41.8730	 -37.0079	 261.9126	 -17.8121	 19.6423	 -6.7266	 7.0993	 0.5100	 187.5903	 1.6550	 1.2363	 -1.0766
2009	01	04	-0.7453	 40.4138	 -41.1592	 251.8412	 -13.6916	 -0.0170	 -7.9378	 9.0481	 0.5889	 81.8881	 4.0413	 -1.2572	 -2.0154
2009	01	05	-2.9948	 30.0649	 -33.0597	 256.7246	 -12.1685	 11.1480	 -6.8215	 0.1549	 0.6612	 173.4659	 1.8004	 -0.6522	 -2.6528
2009	01	06	4.3023	 13.5741	 -9.2718	 294.6091	 -0.2744	 4.7784	 -0.7986	 0.7544	 0.5961	 621.7406	 0.4473	 0.1744	 -0.6243
2009	01	07	5.4715	 44.9416	 -39.4701	 263.9551	 -5.2498	 12.4386	 -1.3178	 -7.4028	 0.5004	 79.3308	 1.4979	 2.7139	 -0.2595
2009	01	08	10.3909	 54.7488	 -44.3579	 268.7288	 -4.5364	 13.6808	 -0.8770	 -1.5198	 0.3275	 118.0803	 0.7845	 4.4770	 1.8375
2009	01	09	20.3390	 96.4406	 -76.1016	 252.3902	 -28.4775	 38.1799	 1.3435	 -0.0000	 0.1806	 14.4103	 4.3869	 5.1539	 4.7210
2009	01	10	21.8292	 96.6169	 -74.7876	 254.6915	 -16.1093	 38.0774	 -0.4511	 0.0000	 0.1806	 18.2612	 3.4598	 5.5843	 4.9436
2009	01	11	25.3051	 95.5826	 -70.2775	 262.1367	 -14.9943	 37.9934	 -0.0675	 0.0000	 0.1806	 25.9893	 2.4463	 6.7113	 5.5566
2009	01	12	21.0741	 93.4975	 -72.4234	 275.0975	 -36.5325	 49.5166	 1.2299	 -0.0000	 0.1806	 11.5158	 5.4867	 8.9693	 8.6926
2009	01	13	22.0494	 94.6307	 -72.5812	 274.1249	 -25.4538	 51.5092	 -0.5811	 0.0000	 0.1806	 15.8682	 3.9788	 9.0649	 8.5353
2009	01	14	24.0124	 103.5425	 -79.5301	 261.1651	 -26.2721	 50.4168	 -0.4164	 -0.0000	 0.1806	 17.6767	 3.5741	 8.0252	 7.2317
2009	01	15	23.9437	 103.7039	 -79.7602	 265.5025	 -31.1931	 53.0183	 0.1705	 0.0000	 0.1806	 15.8755	 3.9797	 8.8869	 8.1756
2009	01	16	22.4903	 104.7922	 -82.3019	 266.4731	 -32.5266	 53.8443	 0.1671	 0.0000	 0.1806	 12.7437	 4.9564	 9.2093	 8.8728
2009	01	17	24.5496	 104.5520	 -80.0024	 262.8589	 -17.3389	 45.0595	 -0.8992	 0.0000	 0.1806	 14.8162	 4.2605	 8.0835	 7.7013
2009	01	18	24.9937	 104.1844	 -79.1907	 263.0932	 -16.9128	 42.1172	 -0.3327	 -0.0000	 0.1806	 13.2953	 4.7491	 7.7875	 7.5897
2009	01	19	26.1859	 104.5894	 -78.4035	 266.0638	 -17.0321	 42.4768	 -0.0628	 -0.0000	 0.1806	 12.9627	 4.8715	 8.2200	 8.0380
2009	01	20	25.1037	 77.4158	 -52.3121	 290.1975	 -11.9821	 37.8874	 -0.4876	 0.0000	 0.1806	 18.3622	 3.4375	 8.0464	 7.6639
2009	01	21	42.5451	 77.6045	 -35.0593	 295.4544	 -75.9020	 126.6429	 -1.6511	 -0.0000	 0.1806	 23.2199	 2.7375	 8.8771	 5.2050
2009	01	22	41.8802	 68.9402	 -27.0600	 305.1535	 -57.4252	 100.0978	 -0.4891	 -0.0000	 0.1806	 29.6296	 2.1474	 9.1387	 5.5836
2009	01	23	33.0262	 57.7034	 -24.6772	 303.5328	 -22.9286	 58.2073	 -1.1095	 0.0000	 0.1806	 38.2104	 1.6685	 6.6135	 4.7525
2009	01	24	27.4311	 42.8277	 -15.3966	 310.9522	 -25.5052	 57.7722	 -1.2569	 0.0000	 0.1806	 26.3226	 2.4008	 5.7329	 4.3725
2009	01	25	11.7942	 38.9508	 -27.1566	 284.2258	 -26.1196	 42.4448	 -5.7981	 3.5023	 0.3497	 31.7701	 3.4639	 2.4126	 1.1479
2009	01	26	-11.2067	 10.6817	 -21.8884	 262.8389	 -0.1376	 0.1281	 -12.0100	 -0.5076	 0.8497	 534.0463	 0.8535	 -2.5792	 -2.6759
2009	01	27	-12.3485	 13.9823	 -26.3308	 254.5102	 -0.6546	 0.4980	 -6.6308	 -8.9783	 0.8490	 399.4621	 1.3182	 -1.8410	 -4.2851
2009	01	28	-18.0334	 23.4609	 -41.4943	 241.9080	 -0.9915	 0.4854	 -4.2572	 -21.4598	 0.6693	 366.0941	 1.5733	 0.3454	 -3.0297
2009	01	29	6.1784	 64.4020	 -58.2236	 257.9416	 -18.2784	 2.8469	 0.9721	 1.0612	 0.3165	 54.6995	 4.2174	 3.7013	 2.4017
2009	01	30	43.2776	 117.2606	 -73.9830	 263.6466	 -11.0708	 42.5980	 2.0507	 -0.0000	 0.1806	 14.0474	 4.4951	 6.8401	 6.6127
2009	01	31	44.9392	 115.5376	 -70.5983	 272.0582	 -1.4741	 46.0924	 0.0041	 0.0000	 0.1806	 20.3604	 3.0943	 8.2310	 7.6791
2009	02	01	45.7108	 116.8249	 -71.1140	 268.6644	 0.0597	 48.4034	 -0.6183	 0.0000	 0.1806	 20.2831	 3.1008	 7.6111	 7.0909
2009	02	02	45.5632	 116.3897	 -70.8266	 261.8385	 9.6029	 39.7316	 -1.0626	 0.0000	 0.1806	 15.8887	 3.9625	 5.7537	 5.6262
2009	02	03	50.4617	 125.1822	 -74.7204	 265.6707	 -10.6954	 53.4168	 0.8286	 -0.0000	 0.1806	 16.6212	 3.7957	 7.7162	 7.1530
2009	02	04	51.9199	 122.1244	 -70.2045	 279.9786	 -8.8983	 57.9671	 0.5241	 0.0000	 0.1806	 21.0373	 2.9953	 10.0072	 9.1905
