# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	13.8789	 60.1441	 -46.2651	 284.9153	 8.3615	 30.7722	 -9.7064	 1.5164	 0.2584	 49.4501	 1.5471	 6.0220	 5.3499	 65.0184
2009	01	02	8.7556	 41.8957	 -33.1401	 282.3882	 -11.4247	 29.9987	 -7.3839	 2.3880	 0.3246	 86.4703	 1.2888	 4.0754	 1.9439	 67.4836
2009	01	03	3.6502	 40.8801	 -37.2298	 272.2579	 -19.9701	 24.8157	 -5.7729	 3.9861	 0.4426	 98.1556	 1.7223	 3.4011	 0.6868	 61.6087
2009	01	04	7.2261	 52.6239	 -45.3978	 262.4956	 -20.8397	 14.9735	 -4.7713	 3.0977	 0.4517	 28.8266	 3.9534	 1.1298	 1.3222	 60.5329
2009	01	05	2.7967	 38.8388	 -36.0421	 267.4547	 -17.8225	 17.6157	 -8.1783	 5.3429	 0.4963	 94.9323	 1.8623	 1.9306	 -0.0777	 65.0258
2009	01	06	18.0588	 19.1450	 -1.0862	 311.3294	 -0.9599	 17.0381	 -0.4667	 0.1145	 0.2179	 290.6854	 0.3973	 2.6937	 1.3348	 80.0261
2009	01	07	23.1274	 66.5959	 -43.4686	 276.8619	 1.2103	 14.8666	 1.5447	 0.0000	 0.1854	 63.0148	 1.5029	 4.4586	 3.0261	 67.1178
2009	01	08	23.3004	 74.0079	 -50.7075	 278.0544	 5.3020	 15.0859	 0.6931	 -0.0000	 0.1854	 120.6717	 0.7850	 6.3604	 4.8087	 61.0389
2009	01	09	17.0161	 89.5597	 -72.5437	 264.0073	 -13.6590	 23.8443	 1.5976	 0.0000	 0.1854	 11.6770	 4.2677	 6.6554	 6.4340	 53.9446
2009	01	10	17.9318	 91.0298	 -73.0980	 261.4210	 -2.8588	 22.7215	 -1.2683	 0.0000	 0.1854	 14.4405	 3.4397	 6.2868	 6.0111	 52.7244
