# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	-23.6965	 14.4992	 -38.1957	 206.2745	 2.7547	 0.0000	 -29.1800	 18.1157	 0.8181	 332.4141	 1.6090	 -11.1116	 -7.3120
2009	01	02	-9.1473	 8.8376	 -17.9848	 243.0833	 -0.9603	 0.0000	 -4.1287	 -6.9043	 0.8500	 411.2690	 1.4960	 -7.6675	 -9.4860
2009	01	03	-14.3746	 13.0616	 -27.4362	 224.2841	 -1.5178	 0.0000	 -2.7448	 -14.4104	 0.8500	 329.1487	 1.6290	 -7.6813	 -12.0770
2009	01	04	-18.9911	 12.3278	 -31.3189	 215.7397	 -6.3555	 0.0000	 -3.2574	 -23.1247	 0.8500	 104.3300	 4.3045	 -11.0186	 -13.3483
2009	01	05	-13.8404	 13.0250	 -26.8654	 215.5322	 -1.5027	 0.0000	 -3.9445	 -13.6371	 0.8500	 287.1754	 1.6559	 -10.3853	 -14.5561
2009	01	06	-2.8867	 7.4826	 -10.3693	 243.1693	 -0.3482	 0.0000	 -3.2872	 -3.1341	 0.8500	 705.2427	 0.6285	 -9.3406	 -12.2102
2009	01	07	-15.1301	 15.9030	 -31.0330	 218.6912	 -1.3874	 0.0000	 -3.4206	 -13.6113	 0.8466	 388.9532	 1.3627	 -7.3904	 -12.3052
2009	01	08	-9.5313	 16.1735	 -25.7049	 222.2861	 -0.7614	 0.0000	 -3.7659	 -8.2371	 0.8436	 750.0852	 0.7017	 -7.0181	 -12.7915
2009	01	09	-30.6231	 22.3844	 -53.0074	 207.7349	 -11.4061	 0.0000	 -2.6841	 -42.5967	 0.8415	 103.9309	 4.6209	 -5.0185	 -9.2472
2009	01	10	-29.0526	 22.3607	 -51.4133	 212.6820	 -6.9106	 0.0000	 -2.4432	 -35.2555	 0.7756	 128.9973	 3.2739	 -4.4653	 -8.4601
2009	01	11	-4.2975	 51.8968	 -56.1943	 219.1982	 -2.7433	 0.9458	 -1.9157	 -11.1110	 0.5301	 55.2022	 2.2205	 -4.0572	 -7.0478
2009	01	12	-7.0249	 62.9872	 -70.0120	 222.6709	 -14.6148	 6.1361	 -0.4224	 -24.7855	 0.4038	 17.9276	 5.4664	 -1.6100	 -4.3706
2009	01	13	16.2685	 88.8702	 -72.6017	 229.0245	 -13.1591	 5.4293	 0.4079	 7.1282	 0.2057	 18.3065	 3.7757	 -0.8223	 -2.7505
2009	01	14	24.3439	 101.9069	 -77.5630	 217.4506	 4.2878	 9.6925	 -0.5253	 1.8374	 0.1942	 21.6767	 3.1742	 -2.5021	 -3.4132
2009	01	15	25.6143	 102.8288	 -77.2146	 224.3456	 -6.8628	 12.9823	 -0.2488	 10.7752	 0.1820	 17.7727	 3.8605	 -0.9672	 -1.9831
2009	01	16	30.3494	 111.6345	 -81.2851	 221.0284	 6.5738	 22.8058	 0.1274	 0.0000	 0.1820	 13.9525	 4.9173	 -1.0840	 -1.0571
2009	01	17	32.3858	 111.7549	 -79.3691	 214.4923	 24.0236	 13.2198	 -1.4945	 -0.0000	 0.1820	 16.1654	 4.2398	 -3.1005	 -2.9591
