# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	7.0639	 58.8934	 -51.8295	 279.6334	 16.2576	 25.5441	 -16.7023	 0.7519	 0.3493	 73.8147	 1.5190	 5.7696	 5.3660	 60.9183
2009	01	02	-7.4446	 14.3162	 -21.7609	 285.9460	 -6.7471	 14.1062	 -13.9550	 0.3889	 0.4852	 175.8599	 1.2298	 2.1773	 0.3626	 72.7252
2009	01	03	4.8008	 41.2198	 -36.4190	 278.3094	 -20.5148	 20.5726	 -1.3842	 0.8019	 0.4600	 121.1111	 1.7778	 4.6722	 1.8620	 61.2989
2009	01	04	11.0836	 57.5379	 -46.4543	 269.6365	 -7.6765	 8.2890	 -3.7232	 0.1691	 0.3926	 21.7988	 3.7755	 2.4180	 3.0348	 59.7437
2009	01	05	3.4728	 44.1036	 -40.6308	 272.3744	 -17.5626	 17.1991	 -6.4018	 0.5640	 0.4880	 92.1919	 1.8800	 3.6212	 1.7317	 62.2565
2009	01	06	16.3872	 17.2700	 -0.8829	 321.2723	 -0.2637	 16.4339	 -1.6341	 0.0000	 0.1704	 479.8804	 0.3658	 4.4057	 3.4857	 79.7316
2009	01	07	15.0126	 46.4261	 -31.4136	 292.7741	 9.4886	 5.5429	 -1.2904	 0.0000	 0.1704	 38.8454	 1.4956	 3.8936	 3.9050	 71.8544
2009	01	08	18.6974	 65.7557	 -47.0583	 279.5739	 13.1025	 7.0096	 -1.5622	 0.0000	 0.1704	 164.3845	 0.8357	 4.9448	 4.3847	 63.2011
2009	01	09	15.8311	 81.5646	 -65.7335	 269.5882	 -0.3217	 11.1490	 1.2632	 0.0000	 0.1704	 11.6851	 4.1334	 6.2136	 6.1990	 54.5985
2009	01	10	16.2306	 86.1093	 -69.8787	 258.3531	 13.7048	 9.6909	 -4.3511	 0.0000	 0.1704	 13.7529	 3.4683	 4.5944	 4.7034	 52.4321
2009	01	11	16.5615	 100.1461	 -83.5846	 256.2058	 -10.7542	 16.8786	 3.5396	 -0.0000	 0.1704	 21.6103	 2.5340	 7.4107	 6.9648	 44.4138
2009	01	12	16.2700	 97.7878	 -81.5178	 258.3328	 3.4866	 14.5803	 -2.0693	 0.0000	 0.1704	 8.9190	 5.3790	 7.0341	 7.0628	 46.3049
2009	01	13	16.2272	 99.4285	 -83.2013	 264.1443	 -4.0692	 17.4854	 0.8205	 0.0000	 0.1704	 11.8982	 4.0625	 8.6574	 8.5681	 44.9800
2009	01	14	15.5657	 103.1091	 -87.5434	 266.0336	 -9.6860	 20.0243	 1.7771	 0.0000	 0.1704	 12.8149	 3.7969	 9.9188	 9.7294	 41.7190
2009	01	15	16.2779	 103.7407	 -87.4628	 265.6550	 -1.9181	 19.5824	 -1.2921	 -0.0000	 0.1704	 12.3535	 3.9057	 9.7500	 9.6642	 41.7006
2009	01	16	16.2416	 104.8230	 -88.5814	 269.2664	 -7.1729	 20.6908	 0.7302	 0.0000	 0.1704	 9.8030	 4.9136	 10.6555	 10.5756	 40.9117
2009	01	17	17.5989	 105.2669	 -87.6680	 267.9236	 0.8197	 19.8411	 -1.8962	 -0.0000	 0.1704	 11.3897	 4.2206	 10.2047	 10.1669	 41.4983
2009	01	18	18.2963	 106.4178	 -88.1215	 268.3616	 -1.2143	 19.6506	 -0.5950	 0.0000	 0.1704	 10.1404	 4.7407	 10.3572	 10.3296	 41.2491
2009	01	19	18.9101	 107.5857	 -88.6755	 268.9591	 -0.8632	 19.7637	 -0.4622	 0.0000	 0.1704	 9.7857	 4.9105	 10.5667	 10.5475	 40.7237
2009	01	20	21.0572	 108.4693	 -87.4121	 269.0437	 3.4381	 19.0327	 -1.2628	 -0.0000	 0.1704	 13.9449	 3.4626	 10.3637	 10.3273	 42.0594
2009	01	21	25.7253	 81.2159	 -55.4905	 300.8859	 -24.2859	 45.8559	 0.3296	 0.0000	 0.1704	 20.0129	 2.6973	 11.1396	 10.3424	 49.3887
2009	01	22	29.6146	 70.5718	 -40.9572	 323.8808	 -20.0496	 46.9624	 0.5977	 0.0000	 0.1704	 31.8790	 2.0932	 13.2317	 12.1418	 59.7101
2009	01	23	15.5186	 15.5797	 -0.0611	 355.5728	 1.4799	 27.7863	 -6.5317	 0.0000	 0.1704	 28.1306	 1.6597	 10.5351	 10.4167	 84.3477
2009	01	24	22.1613	 40.1118	 -17.9505	 335.9271	 -8.1827	 35.0506	 -1.3775	 0.0000	 0.1704	 22.3041	 2.2378	 10.4165	 10.0442	 75.8494
2009	01	25	25.6270	 64.3155	 -38.6885	 301.4061	 0.6587	 40.1622	 -6.6970	 0.0000	 0.1704	 14.2379	 3.3391	 7.3933	 7.2131	 69.5374
