# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	13.8939	 59.1837	 -45.2897	 287.5648	 27.2913	 27.2646	 -16.5351	 -0.0000	 0.1889	 80.8692	 1.3648	 6.1124	 5.7074
2009	01	02	17.9297	 45.1625	 -27.2329	 298.6459	 -0.0130	 28.2047	 -6.0221	 0.0000	 0.1889	 159.0662	 1.3142	 5.5206	 4.2496
2009	01	03	1.0809	 41.9382	 -40.8573	 279.8646	 -21.6658	 24.9484	 -4.2324	 1.2235	 0.3521	 90.5312	 1.9610	 5.1981	 3.0518
2009	01	04	-14.8991	 26.0315	 -40.9306	 277.0940	 -55.1126	 17.5710	 -2.6814	 2.2729	 0.4705	 29.1950	 3.4147	 4.2456	 2.3913
2009	01	05	17.2971	 51.3825	 -34.0854	 294.2499	 -11.5820	 29.1675	 -1.1128	 -0.0000	 0.1889	 39.9160	 2.0184	 5.5863	 4.7745
2009	01	06	16.5763	 35.8805	 -19.3042	 309.0399	 5.6919	 14.1105	 -2.9694	 0.0000	 0.1889	 526.9000	 0.4151	 5.5219	 4.7909
2009	01	07	20.9105	 44.6519	 -23.7414	 303.6472	 -1.8249	 26.3722	 -2.8822	 0.0000	 0.1889	 148.5495	 1.4219	 6.0477	 4.5711
2009	01	08	22.6541	 46.8462	 -24.1922	 304.0745	 -0.2420	 25.2534	 -2.2926	 -0.0000	 0.1889	 255.9889	 0.8761	 6.5548	 4.7448
2009	01	09	15.0973	 54.3126	 -39.2153	 294.9825	 -14.2049	 26.5742	 0.0389	 0.0000	 0.1889	 11.5869	 3.7690	 6.1638	 6.0063
2009	01	10	15.6703	 65.8783	 -50.2080	 282.1151	 -2.7126	 17.5022	 -2.0981	 -0.1095	 0.2679	 16.3363	 3.4639	 5.6945	 5.5913
2009	01	11	17.6351	 81.5381	 -63.9031	 274.3555	 7.7572	 8.1356	 -0.3664	 -0.0000	 0.1889	 17.3712	 2.6107	 6.9367	 6.8264
2009	01	12	16.9025	 73.9412	 -57.0386	 285.2908	 9.8092	 7.4102	 -0.9197	 0.0000	 0.1889	 8.2082	 5.1787	 7.6369	 7.6897
2009	01	13	17.4440	 88.3143	 -70.8704	 274.2615	 6.3115	 10.4198	 -0.2080	 0.0000	 0.1889	 10.2437	 4.1676	 8.2019	 8.2205
2009	01	14	17.4757	 94.5700	 -77.0943	 269.1065	 5.0346	 12.1999	 -0.6282	 0.0000	 0.1889	 10.5108	 4.0649	 8.4049	 8.3978
2009	01	15	18.7620	 92.0380	 -73.2760	 266.7239	 15.8279	 9.4746	 -4.1166	 0.0000	 0.1889	 11.1420	 3.8043	 7.0910	 7.1647
2009	01	16	19.5653	 93.2893	 -73.7240	 267.3684	 10.7983	 9.8135	 -1.5195	 -0.0000	 0.1889	 8.7594	 4.8538	 7.3274	 7.3835
2009	01	17	20.2928	 95.6892	 -75.3965	 267.4891	 9.9427	 10.5887	 -1.0013	 0.0000	 0.1889	 10.2652	 4.1500	 7.6978	 7.7379
2009	01	18	20.5464	 98.5065	 -77.9601	 268.1232	 7.8469	 12.0418	 -0.3735	 0.0000	 0.1889	 8.9869	 4.7363	 8.3314	 8.3678
2009	01	19	21.6285	 100.8207	 -79.1922	 268.6010	 7.3755	 12.5909	 -0.3472	 0.0000	 0.1889	 8.5525	 4.9763	 8.6576	 8.6911
2009	01	20	20.0839	 70.0324	 -49.9485	 293.5809	 15.3926	 10.7732	 -3.8094	 0.0000	 0.1889	 12.0240	 3.4969	 7.8004	 7.9064
2009	01	21	24.1051	 65.1699	 -41.0648	 300.6320	 -8.3752	 32.1321	 -1.7590	 0.0000	 0.1889	 17.5508	 2.6652	 7.9065	 7.5443
2009	01	22	26.3867	 55.8524	 -29.4656	 327.7137	 -16.3680	 33.7269	 3.3759	 -0.0000	 0.1889	 37.0096	 2.0154	 11.6102	 10.6810
2009	01	23	18.9023	 32.6990	 -13.7967	 340.6001	 -1.6974	 28.7701	 -3.4507	 -0.0000	 0.1889	 29.3870	 1.6327	 10.3900	 10.1611
2009	01	24	27.4321	 67.8561	 -40.4240	 309.7254	 -3.8268	 33.3312	 -1.7047	 0.0000	 0.1889	 34.6205	 2.0150	 9.8850	 9.2613
2009	01	25	22.7457	 56.9924	 -34.2468	 313.5459	 -2.0305	 33.4441	 -3.6479	 -0.0000	 0.1889	 13.3888	 3.2068	 8.9498	 8.8081
2009	01	26	13.7835	 51.0951	 -37.3116	 286.5925	 8.9618	 21.3957	 -11.5709	 0.5649	 0.3028	 120.0603	 1.1834	 4.6542	 3.7806
2009	01	27	33.3997	 72.4276	 -39.0279	 288.2736	 5.8405	 27.8257	 -1.5410	 0.0000	 0.1889	 195.2027	 1.0837	 6.0961	 4.5038
2009	01	28	22.2786	 63.2485	 -40.9699	 283.4087	 8.0132	 19.5537	 -4.5037	 0.4733	 0.2835	 167.6006	 1.2866	 5.1241	 3.8485
2009	01	29	27.6403	 72.4527	 -44.8125	 284.0885	 5.8470	 17.2370	 -0.4069	 0.1053	 0.2128	 12.0742	 3.9105	 4.8734	 4.8703
2009	01	30	30.0508	 77.0363	 -46.9855	 288.5757	 -6.0167	 31.1070	 0.9037	 -0.0000	 0.1889	 9.8048	 4.3828	 6.3882	 6.2624
2009	01	31	29.9541	 72.9843	 -43.0301	 297.6176	 -0.3808	 30.2500	 -0.6136	 0.0000	 0.1889	 17.1254	 2.6403	 7.5198	 7.3304
2009	02	01	38.4629	 113.0232	 -74.5603	 275.0836	 16.8142	 14.3729	 2.6183	 0.0000	 0.1889	 15.2547	 2.8633	 9.1145	 9.0859
2009	02	02	38.9121	 114.7893	 -75.8772	 281.3109	 18.3464	 15.6367	 1.6571	 -0.0000	 0.1889	 10.3208	 4.1005	 10.5060	 10.5895
2009	02	03	40.3098	 117.7467	 -77.4369	 292.6118	 9.1329	 19.5840	 4.6997	 0.0000	 0.1889	 10.8472	 3.9291	 13.0499	 13.0391
2009	02	04	34.3396	 84.8786	 -50.5390	 319.4727	 11.7256	 24.5335	 -1.1618	 0.0000	 0.1889	 13.5936	 3.1121	 13.1079	 13.1375
2009	02	05	32.6752	 69.8563	 -37.1810	 323.4226	 8.4770	 33.0935	 -4.6711	 0.0000	 0.1889	 14.8670	 2.8753	 11.4009	 11.3642
2009	02	06	29.5305	 57.0797	 -27.5491	 329.0441	 3.2100	 33.0512	 -3.2088	 0.0000	 0.1889	 13.6445	 3.1225	 10.6774	 10.5853
2009	02	07	34.3106	 72.8928	 -38.5822	 313.1133	 5.7152	 33.2170	 -2.5216	 -0.0000	 0.1889	 16.5211	 2.6286	 9.6859	 9.5824
2009	02	08	37.6495	 79.3655	 -41.7160	 303.0044	 16.1990	 31.6798	 -4.5912	 0.0000	 0.1889	 124.8319	 1.0712	 8.5993	 8.1468
2009	02	09	36.9295	 82.6055	 -45.6760	 287.4107	 15.3203	 32.0872	 -5.7718	 0.0000	 0.1889	 13.9024	 3.0189	 5.7264	 5.7518
2009	02	10	15.7826	 56.9193	 -41.1368	 279.1472	 5.0911	 16.5776	 -8.1674	 0.3837	 0.4520	 503.1586	 0.4012	 4.7343	 2.9895
2009	02	11	40.4260	 82.6375	 -42.2115	 292.8714	 -2.4290	 31.9099	 2.7032	 -0.0000	 0.1889	 16.4195	 2.7771	 6.4479	 6.1651
2009	02	12	37.6807	 72.0524	 -34.3716	 298.3474	 17.8274	 28.1406	 -4.2253	 0.0000	 0.1889	 103.7387	 1.2362	 6.0170	 5.6917
2009	02	13	38.8128	 75.2400	 -36.4272	 292.9096	 9.9382	 28.9673	 -2.6180	 -0.0000	 0.1889	 13.3235	 3.2053	 5.0137	 4.9867
2009	02	14	38.9416	 72.8450	 -33.9034	 306.2840	 0.4689	 31.4535	 1.8932	 0.0000	 0.1889	 10.6437	 4.0227	 7.3424	 7.2526
2009	02	15	36.3364	 66.0678	 -29.7314	 314.5288	 2.0188	 34.6802	 -0.7391	 0.0000	 0.1889	 6.3550	 6.6927	 8.0959	 8.1015
2009	02	16	43.2715	 82.3382	 -39.0668	 305.0880	 6.3517	 35.3998	 -0.7370	 -0.0000	 0.1889	 7.8311	 5.4240	 8.0650	 8.0607
2009	02	17	31.4159	 51.0303	 -19.6144	 322.1331	 8.7426	 29.6406	 -3.9532	 0.0000	 0.1889	 9.4297	 4.4889	 7.5520	 7.5995
2009	02	18	46.8868	 88.1265	 -41.2397	 304.6233	 18.6501	 27.7514	 -0.0487	 -0.0000	 0.1889	 37.3320	 1.7704	 8.5395	 8.3917
2009	02	19	65.1811	 141.3226	 -76.1415	 277.5348	 39.3365	 17.2178	 3.1053	 0.0000	 0.1889	 11.6842	 3.5750	 9.6597	 9.8851
2009	02	20	65.9131	 140.3956	 -74.4825	 281.1060	 49.8246	 16.0736	 -0.5546	 0.0000	 0.1889	 15.0864	 2.7295	 9.9673	 10.2892
2009	02	21	55.7434	 105.5140	 -49.7706	 307.8131	 14.2452	 37.3985	 0.4894	 0.0000	 0.1889	 11.6183	 3.6360	 10.7425	 10.7011
2009	02	22	47.8472	 80.7632	 -32.9160	 328.8664	 9.9744	 35.8533	 -0.2883	 -0.0000	 0.1889	 9.9755	 4.2472	 11.6333	 11.6026
2009	02	23	40.8462	 64.4466	 -23.6004	 343.5769	 7.3028	 35.7572	 -0.1036	 0.0000	 0.1889	 13.2295	 3.1950	 12.7408	 12.6689
2009	02	24	53.8498	 94.8749	 -41.0252	 318.2393	 27.4967	 31.4822	 -2.9644	 0.0000	 0.1889	 33.6975	 1.7814	 11.0823	 11.0825
2009	02	25	56.4443	 98.8472	 -42.4029	 317.2747	 24.4721	 33.3607	 -0.9483	 0.0000	 0.1889	 39.5460	 1.7670	 11.2870	 11.1528
2009	02	26	57.1313	 104.4104	 -47.2790	 310.6865	 25.9706	 34.7902	 -1.5458	 0.0000	 0.1889	 15.5610	 2.6678	 10.6711	 10.8043
2009	02	27	59.8057	 113.0272	 -53.2215	 298.5212	 44.7215	 18.5501	 -2.8144	 -0.0000	 0.1889	 186.6432	 0.5138	 8.9138	 9.5180
2009	02	28	64.5121	 113.2228	 -48.7107	 313.5295	 16.8143	 36.3864	 3.6364	 0.0000	 0.1889	 11.7076	 3.6171	 11.6111	 11.6173
2009	03	01	55.1805	 89.3371	 -34.1565	 334.0432	 21.7302	 31.2469	 0.6184	 0.0000	 0.1889	 12.4672	 3.3426	 12.8101	 12.8513
2009	03	02	51.6657	 82.3217	 -30.6559	 338.6828	 21.3652	 33.7886	 -0.9377	 -0.0000	 0.1889	 8.9401	 4.6940	 13.0339	 13.0814
2009	03	03	51.7475	 84.4293	 -32.6818	 321.1033	 36.4534	 30.9586	 -7.3348	 -0.0000	 0.1889	 8.1445	 5.1362	 9.8430	 10.0227
2009	03	04	60.4030	 103.4947	 -43.0917	 301.2979	 42.3476	 28.1852	 -5.2715	 -0.0000	 0.1889	 15.1123	 2.6145	 7.8027	 8.0980
2009	03	05	68.4944	 120.3350	 -51.8406	 292.4608	 54.4828	 14.2755	 -1.5268	 0.0000	 0.1889	 73.5735	 1.1530	 7.6860	 8.0331
2009	03	06	85.9781	 156.5964	 -70.6183	 275.6556	 75.1714	 12.8686	 -1.4116	 0.0000	 0.1889	 21.6017	 1.9146	 7.9037	 8.4408
2009	03	07	88.2877	 167.9405	 -79.6528	 270.2128	 68.7708	 18.8218	 -0.0140	 0.0000	 0.1889	 302.6567	 0.4115	 7.7313	 9.0551
2009	03	08	93.6474	 168.6613	 -75.0138	 275.4017	 77.5064	 16.6295	 -1.2457	 0.0000	 0.1889	 62.1201	 1.4607	 8.9423	 9.2306
2009	03	09	91.6781	 164.9353	 -73.2573	 265.9122	 91.3926	 11.1894	 -6.0365	 0.0000	 0.1889	 14.0572	 2.7329	 6.2971	 6.9835
2009	03	10	98.8743	 177.0377	 -78.1634	 259.8172	 86.7383	 15.1454	 -2.4228	 0.0000	 0.1889	 141.6122	 0.7872	 6.0226	 6.6545
2009	03	11	101.4272	 177.8085	 -76.3813	 269.6264	 78.2806	 17.9235	 1.3640	 -0.0000	 0.1889	 236.1580	 0.6908	 7.9554	 8.2638
2009	03	12	102.7957	 179.3405	 -76.5448	 277.8079	 79.0876	 17.2156	 1.8956	 0.0000	 0.1889	 37.2410	 1.8066	 9.6817	 9.9931
2009	03	13	104.6861	 182.3074	 -77.6213	 280.5446	 83.9854	 18.3909	 0.4809	 0.0000	 0.1889	 41.7134	 1.7900	 10.3744	 10.7441
