# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	13.1712	 63.3113	 -50.1401	 285.7236	 19.4979	 27.8957	 -14.1130	 0.2418	 0.2540	 79.2879	 1.4549	 6.6965	 6.2038
2009	01	02	6.8332	 32.8892	 -26.0560	 293.4041	 0.3968	 21.0769	 -10.2177	 0.0430	 0.3278	 120.8959	 1.2387	 3.6980	 2.8559
2009	01	03	7.5808	 47.4906	 -39.9097	 282.5603	 -17.1761	 23.9692	 -1.6570	 0.7351	 0.3571	 109.0151	 1.8459	 5.4873	 3.4440
2009	01	04	0.0466	 45.7220	 -45.6753	 273.9757	 -32.4749	 21.6166	 -4.1820	 0.9231	 0.4235	 23.4423	 3.6074	 3.5640	 2.8876
2009	01	05	6.9976	 46.9374	 -39.9399	 280.4795	 -14.9486	 19.5701	 -3.9510	 0.4525	 0.4208	 93.6725	 1.9161	 4.8884	 3.0894
2009	01	06	17.3188	 22.4226	 -5.1037	 321.4925	 0.5102	 15.8532	 -1.1588	 0.0000	 0.1795	 630.7442	 0.3607	 5.4764	 4.4278
2009	01	07	14.5384	 37.2036	 -22.6652	 306.8405	 2.1987	 10.9724	 -0.5521	 0.0000	 0.1795	 44.8702	 1.4670	 5.2109	 5.0359
2009	01	08	16.8665	 48.9216	 -32.0551	 300.1749	 7.6016	 9.3552	 -0.7288	 0.0000	 0.1795	 211.6825	 0.8595	 6.1044	 5.5816
2009	01	09	14.2464	 58.6154	 -44.3689	 295.0611	 0.1030	 10.1904	 1.2938	 0.0000	 0.1795	 11.2373	 3.9771	 7.0672	 7.0649
2009	01	10	14.3713	 64.1707	 -49.7994	 283.8267	 7.6899	 9.1427	 -3.5449	 -0.1472	 0.2328	 15.2004	 3.4660	 5.8184	 5.8785
2009	01	11	15.1194	 96.6249	 -81.5055	 262.9078	 -7.9164	 14.2139	 3.2111	 0.0000	 0.1795	 19.9174	 2.5610	 8.2828	 7.9467
2009	01	12	15.2382	 93.2765	 -78.0383	 266.2294	 4.4520	 12.1945	 -1.5092	 -0.0000	 0.1795	 8.4195	 5.2919	 7.9693	 7.9966
2009	01	13	15.2081	 96.1653	 -80.9572	 270.6465	 -3.4827	 14.7183	 1.5192	 -0.0000	 0.1795	 10.9596	 4.1040	 9.5117	 9.4435
2009	01	14	14.6215	 99.5160	 -84.8945	 272.4298	 -6.7789	 16.6745	 1.8292	 -0.0000	 0.1795	 11.5773	 3.9001	 10.6346	 10.5190
2009	01	15	15.5422	 100.0471	 -84.5050	 272.0722	 0.2806	 16.1863	 -0.9183	 0.0000	 0.1795	 11.6278	 3.8587	 10.4405	 10.3933
2009	01	16	15.5624	 101.1145	 -85.5521	 275.0523	 -3.4897	 17.1087	 0.6748	 0.0000	 0.1795	 9.1505	 4.8854	 11.2109	 11.1697
2009	01	17	16.7646	 101.9642	 -85.1996	 272.7821	 2.8628	 16.2566	 -1.5169	 0.0000	 0.1795	 10.6747	 4.1842	 10.6761	 10.6667
2009	01	18	17.3193	 103.0968	 -85.7775	 273.6895	 0.5127	 16.5969	 -0.2335	 0.0000	 0.1795	 9.4487	 4.7249	 10.9579	 10.9469
2009	01	19	18.0060	 104.4548	 -86.4487	 274.0289	 0.6797	 16.5828	 -0.0972	 0.0000	 0.1795	 9.0609	 4.9247	 11.1371	 11.1300
2009	01	20	20.1645	 104.7201	 -84.5556	 274.6402	 6.7250	 15.1798	 -1.2551	 0.0000	 0.1795	 12.9298	 3.4665	 10.9037	 10.9091
2009	01	21	24.1117	 78.1196	 -54.0079	 305.0662	 -19.2091	 39.5347	 0.1199	 0.0000	 0.1795	 18.8942	 2.6769	 11.4762	 10.9152
2009	01	22	27.9998	 66.3314	 -38.3316	 329.8323	 -15.1690	 39.9644	 1.2256	 0.0000	 0.1795	 38.2735	 2.0613	 13.7571	 12.8055
2009	01	23	15.7946	 16.6393	 -0.8448	 359.9565	 -0.7890	 26.6985	 -4.8378	 0.0000	 0.1795	 28.0328	 1.6503	 11.5713	 11.4418
2009	01	24	21.8780	 42.7462	 -20.8683	 338.9636	 -7.1219	 32.7574	 -0.8573	 0.0000	 0.1795	 22.4582	 2.1350	 11.5222	 11.2252
2009	01	25	23.9185	 62.2982	 -38.3797	 307.9316	 1.9662	 36.1292	 -5.9937	 0.0000	 0.1795	 13.5544	 3.2693	 8.5994	 8.4893
2009	01	26	14.8667	 47.1970	 -32.3302	 289.7505	 15.6155	 23.0874	 -13.9003	 0.3052	 0.3370	 118.7559	 1.0490	 3.4854	 3.2936
2009	01	27	12.8321	 55.9372	 -43.1051	 275.5887	 0.3998	 17.0214	 -5.5442	 0.4428	 0.4514	 180.0509	 1.1738	 3.9122	 2.7457
2009	01	28	14.4912	 59.3770	 -44.8858	 275.9530	 4.4229	 7.7297	 -2.4830	 0.1478	 0.4168	 133.2751	 1.3933	 4.1306	 3.4164
2009	01	29	27.3010	 78.8437	 -51.5427	 283.9655	 6.0899	 9.6827	 3.3698	 0.0100	 0.2886	 15.1911	 4.0102	 6.2193	 6.2447
2009	01	30	24.3522	 78.2892	 -53.9370	 285.1749	 1.9083	 18.3310	 -0.4263	 0.1045	 0.3142	 14.5055	 4.3985	 6.9310	 6.9548
2009	01	31	30.8151	 86.6581	 -55.8430	 297.6751	 0.1722	 20.6420	 4.3054	 0.0000	 0.1795	 16.1959	 2.8261	 9.8944	 9.8022
2009	02	01	37.1771	 116.2226	 -79.0455	 277.0971	 16.7883	 19.4333	 0.2646	 0.0000	 0.1795	 15.2033	 2.9452	 10.2768	 10.3334
2009	02	02	38.5228	 115.1801	 -76.6573	 277.2581	 23.1168	 17.5691	 -1.6653	 0.0000	 0.1795	 10.8575	 4.0559	 9.7741	 9.9240
2009	02	03	39.8179	 120.1019	 -80.2840	 284.7421	 9.6135	 21.8856	 3.5813	 0.0000	 0.1795	 11.5590	 3.8515	 12.0285	 12.0390
2009	02	04	34.2310	 91.0035	 -56.7725	 312.6011	 7.4200	 21.7238	 1.8002	 -0.0000	 0.1795	 14.6415	 3.0337	 12.9009	 12.8878
2009	02	05	37.7316	 88.6871	 -50.9556	 317.7874	 -7.4653	 45.3240	 -0.5373	 0.0000	 0.1795	 17.1325	 2.7506	 13.1715	 12.8388
2009	02	06	27.7678	 50.8474	 -23.0796	 332.6286	 4.6085	 39.8250	 -7.1499	 0.0000	 0.1795	 14.1784	 3.0902	 10.5188	 10.4098
2009	02	07	34.9517	 73.2397	 -38.2880	 312.0540	 -0.3814	 39.7341	 -2.3962	 -0.0000	 0.1795	 16.9729	 2.6772	 9.4880	 9.2942
2009	02	08	39.0557	 79.4664	 -40.4107	 304.2965	 9.5335	 37.6356	 -3.6624	 -0.0000	 0.1795	 107.0004	 1.1734	 8.7502	 8.1278
2009	02	09	35.9625	 77.7515	 -41.7890	 295.0137	 6.3096	 40.6564	 -4.7794	 0.0000	 0.1795	 13.8111	 3.1904	 6.6061	 6.5170
2009	02	10	5.4119	 45.6061	 -40.1942	 271.5072	 3.1369	 15.1455	 -13.1629	 0.6255	 0.5021	 582.7636	 0.3733	 2.8785	 1.1597
2009	02	11	6.1139	 48.4363	 -42.3224	 275.9762	 -34.8825	 20.1102	 -1.0756	 1.2249	 0.5278	 46.6198	 2.6776	 4.1575	 2.6098
2009	02	12	43.1223	 81.2129	 -38.0906	 290.2740	 11.0426	 33.3643	 -0.6717	 0.0000	 0.1795	 113.4458	 1.3072	 5.5138	 4.7319
2009	02	13	30.2190	 69.9288	 -39.7098	 289.2231	 -7.4175	 29.5352	 -0.9460	 0.9083	 0.3325	 21.0686	 3.1328	 5.2064	 4.8324
2009	02	14	33.6600	 58.1370	 -24.4770	 306.3453	 1.8436	 33.4883	 -2.2879	 0.0000	 0.1795	 11.6118	 3.8348	 5.3778	 5.3144
2009	02	15	36.5976	 64.3085	 -27.7109	 311.4763	 -5.0258	 35.6104	 1.5172	 -0.0000	 0.1795	 6.9411	 6.4219	 7.0984	 7.0523
2009	02	16	37.5685	 65.6189	 -28.0504	 316.0098	 -3.0132	 38.2876	 0.5183	 -0.0000	 0.1795	 8.1775	 5.4471	 8.1049	 8.0547
2009	02	17	35.4164	 60.2986	 -24.8821	 315.4361	 5.8159	 36.8979	 -3.2800	 -0.0000	 0.1795	 9.9013	 4.4730	 7.3107	 7.2933
2009	02	18	39.6448	 71.4785	 -31.8337	 299.4761	 20.3307	 29.9191	 -5.4517	 -0.0000	 0.1795	 31.5414	 1.6269	 5.3112	 5.4037
2009	02	19	65.8282	 140.6982	 -74.8700	 265.4837	 41.2178	 15.8029	 2.8715	 0.0000	 0.1795	 12.3634	 3.5326	 6.8884	 7.1809
2009	02	20	68.1012	 148.2854	 -80.1843	 270.4191	 40.4060	 19.7426	 3.2241	 0.0000	 0.1795	 16.1394	 2.7129	 8.8980	 9.2028
2009	02	21	56.9616	 112.5756	 -55.6140	 297.2728	 9.5605	 43.3136	 0.8487	 0.0000	 0.1795	 11.9960	 3.6880	 9.7166	 9.6769
2009	02	22	58.8693	 106.8856	 -48.0163	 308.7762	 7.6279	 44.0606	 0.9970	 0.0000	 0.1795	 10.8953	 4.0741	 10.6188	 10.5306
2009	02	23	31.4725	 42.5671	 -11.0946	 350.3062	 1.8468	 35.6913	 -1.9260	 -0.0000	 0.1795	 14.7429	 2.9980	 11.6469	 11.5512
2009	02	24	50.4813	 83.5128	 -33.0315	 324.2919	 18.8071	 35.1508	 -1.6759	 0.0000	 0.1795	 50.5226	 1.6346	 10.8748	 10.7041
2009	02	25	59.1738	 100.8734	 -41.6996	 319.9610	 18.5296	 37.9140	 1.1436	 0.0000	 0.1795	 62.2390	 1.6300	 11.9438	 11.5151
2009	02	26	56.0647	 100.9376	 -44.8729	 312.7292	 22.3354	 38.9452	 -2.0967	 0.0000	 0.1795	 17.3294	 2.5280	 10.5745	 10.7308
2009	02	27	60.0354	 116.2047	 -56.1692	 296.3504	 37.4902	 25.3791	 -2.0804	 -0.0000	 0.1795	 202.7154	 0.4591	 8.8960	 9.6327
2009	02	28	64.9457	 117.2815	 -52.3358	 300.9996	 27.6037	 33.3907	 0.1850	 0.0000	 0.1795	 12.1635	 3.6005	 9.6209	 9.8221
2009	03	01	67.6797	 114.2697	 -46.5900	 319.7361	 9.4197	 46.5320	 4.4711	 0.0000	 0.1795	 14.4780	 3.0757	 12.5853	 12.4073
2009	03	02	49.9176	 76.0197	 -26.1022	 343.0110	 8.9701	 44.9505	 -0.9977	 0.0000	 0.1795	 10.0714	 4.3628	 13.1261	 13.0406
2009	03	03	57.0724	 92.9261	 -35.8537	 323.7607	 20.7498	 46.8423	 -3.9871	 -0.0000	 0.1795	 8.7680	 5.0034	 11.1439	 11.1658
2009	03	04	60.1424	 101.9005	 -41.7582	 302.0369	 38.1450	 39.2052	 -7.6199	 0.0000	 0.1795	 15.4296	 2.6513	 7.7155	 7.9728
2009	03	05	60.6785	 112.0194	 -51.3408	 284.5592	 38.6311	 28.7723	 -6.0680	 1.0045	 0.3090	 120.9073	 1.0576	 6.2740	 6.1386
2009	03	06	69.6481	 124.1726	 -54.5245	 284.6558	 48.8407	 18.8279	 -1.1762	 0.4064	 0.2457	 26.1836	 1.8756	 6.4565	 6.8934
2009	03	07	87.3881	 168.6555	 -81.2673	 261.5766	 67.6385	 21.1068	 -0.6231	 0.0000	 0.1795	 321.5885	 0.3787	 5.8319	 7.6117
2009	03	08	97.2884	 174.1842	 -76.8957	 265.6657	 76.7320	 20.1637	 -1.1443	 0.0000	 0.1795	 64.7882	 1.3934	 7.1937	 7.6015
2009	03	09	96.1877	 174.3153	 -78.1275	 265.5674	 77.8687	 19.5933	 -0.9955	 0.0000	 0.1795	 15.4064	 2.6671	 7.1894	 7.8586
2009	03	10	96.7216	 178.0426	 -81.3210	 254.7779	 85.6688	 19.4590	 -4.4842	 -0.0000	 0.1795	 133.0738	 0.6368	 4.9172	 6.2449
2009	03	11	102.4094	 182.8060	 -80.3966	 259.3410	 77.9827	 21.8488	 -0.0658	 -0.0000	 0.1795	 223.0579	 0.6398	 6.1067	 6.9524
2009	03	12	104.8856	 183.3473	 -78.4616	 271.3379	 72.9896	 23.3202	 2.6413	 0.0000	 0.1795	 30.8887	 1.8722	 8.6079	 9.0499
2009	03	13	106.0798	 186.4615	 -80.3817	 274.2638	 77.3622	 25.3200	 1.1662	 0.0000	 0.1795	 23.4647	 1.9436	 9.3877	 10.0168
2009	03	14	108.7368	 188.1078	 -79.3710	 276.6963	 82.5181	 26.4613	 -0.4684	 0.0000	 0.1795	 61.1476	 1.3991	 9.8032	 10.2940
2009	03	15	106.3981	 180.2703	 -73.8722	 282.5765	 82.7051	 21.9030	 -0.3929	 0.0000	 0.1795	 16.3695	 2.5335	 9.7462	 10.4443
2009	03	16	107.6015	 180.5771	 -72.9756	 292.3850	 77.1597	 24.8289	 2.3693	 0.0000	 0.1795	 13.9369	 2.9955	 11.5824	 12.1965
2009	03	17	109.3627	 182.6059	 -73.2432	 295.1288	 80.1705	 29.3387	 0.2953	 -0.0000	 0.1795	 92.8608	 1.0275	 12.1580	 12.7559
2009	03	18	114.0283	 189.1269	 -75.0986	 296.7791	 80.1152	 30.5587	 1.3255	 0.0000	 0.1795	 72.6623	 1.2722	 12.9427	 13.4048
2009	03	19	116.1977	 191.1940	 -74.9963	 301.6263	 80.8324	 31.2886	 1.7258	 0.0000	 0.1795	 64.2855	 1.3619	 13.8137	 14.3077
2009	03	20	90.5353	 143.5409	 -53.0056	 327.4154	 50.3737	 36.6683	 1.5448	 0.0000	 0.1795	 77.0001	 1.0086	 14.6398	 15.0536
2009	03	21	91.6227	 143.8337	 -52.2110	 322.6360	 45.4946	 51.3048	 -1.3051	 0.0000	 0.1795	 24.6805	 1.6736	 13.8003	 14.0113
2009	03	22	88.2600	 138.1143	 -49.8544	 304.7282	 57.3050	 50.2307	 -7.9467	 0.0000	 0.1795	 10.9103	 3.8569	 9.7867	 10.1062
2009	03	23	82.1093	 134.2564	 -52.1471	 283.1886	 71.0827	 27.5394	 -9.9317	 0.9443	 0.3131	 24.3441	 2.2764	 5.3279	 6.0730
2009	03	24	89.1410	 145.4457	 -56.3047	 286.8833	 61.8652	 21.9871	 0.1154	 0.2339	 0.3370	 31.9957	 1.9443	 7.0656	 7.6915
2009	03	25	97.9294	 155.6074	 -57.6780	 297.7870	 61.4769	 26.2275	 3.5390	 0.0000	 0.1795	 86.9120	 0.8689	 9.3903	 10.1635
2009	03	26	128.2735	 206.0968	 -77.8233	 292.6298	 86.1384	 30.7542	 4.8936	 0.0000	 0.1795	 21.7331	 1.9466	 12.3213	 13.1005
2009	03	27	126.9137	 202.8098	 -75.8961	 303.8958	 87.9807	 32.7213	 3.0912	 0.0000	 0.1795	 21.1089	 1.8848	 14.0576	 14.9128
2009	03	28	128.3020	 205.5133	 -77.2113	 306.3694	 90.6248	 34.9719	 1.5958	 0.0000	 0.1795	 29.9889	 1.4564	 14.6815	 15.6129
2009	03	29	128.7238	 208.2091	 -79.4854	 299.5852	 103.6639	 31.8545	 -1.6990	 0.0000	 0.1795	 11.2043	 3.6647	 13.9201	 14.7666
2009	03	30	132.3285	 214.1802	 -81.8518	 276.2887	 119.1462	 26.0361	 -6.6799	 0.0000	 0.1795	 16.7318	 2.1581	 9.4862	 10.7052
2009	03	31	132.2170	 216.9804	 -84.7635	 277.9262	 95.9441	 33.6007	 0.5011	 0.0000	 0.1795	 163.4858	 0.5692	 9.6755	 11.5122
2009	04	01	137.1211	 215.8804	 -78.7593	 291.6192	 101.1740	 29.1090	 2.4548	 -0.0000	 0.1795	 13.7701	 2.9315	 12.1936	 13.0846
2009	04	02	137.7918	 218.8528	 -81.0610	 297.5384	 100.8120	 32.0973	 2.6022	 0.0000	 0.1795	 14.8811	 2.6511	 13.6768	 14.6313
