# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	14.1350	 63.3528	 -49.2178	 290.6039	 15.9539	 26.5811	 -10.4837	 0.0171	 0.1971	 53.5547	 1.5791	 7.5897	 7.0992	 62.9041
2009	01	02	14.3859	 46.9098	 -32.5239	 292.1651	 0.9168	 29.3898	 -8.2163	 0.1777	 0.2434	 98.7566	 1.1099	 4.9021	 3.9597	 70.0432
2009	01	03	14.9799	 55.1492	 -40.1693	 283.8438	 -16.3129	 32.0734	 -2.4916	 0.9164	 0.2808	 85.0992	 1.7703	 5.7831	 3.7637	 61.1685
2009	01	04	11.4194	 58.3714	 -46.9520	 274.0132	 -9.4605	 15.1012	 -4.4909	 0.2432	 0.3579	 20.2777	 3.7079	 3.5267	 3.7337	 58.7706
2009	01	05	6.7814	 46.2652	 -39.4838	 277.8072	 -13.4497	 19.6560	 -6.3363	 0.6509	 0.4477	 89.3091	 1.8396	 4.4932	 2.6434	 62.0370
2009	01	06	17.5881	 17.8750	 -0.2869	 324.3415	 -0.6858	 17.7647	 -1.2832	 0.0000	 0.1877	 464.6281	 0.3599	 5.2333	 4.0124	 78.0429
2009	01	07	19.7612	 60.7768	 -41.0157	 286.7524	 8.1685	 9.8100	 -0.1706	 0.0000	 0.1877	 90.2900	 1.5061	 5.7126	 4.6330	 65.9743
2009	01	08	21.1667	 68.2782	 -47.1116	 286.9244	 8.9608	 10.3346	 0.1667	 0.0000	 0.1877	 160.4829	 0.9006	 7.4000	 5.9270	 59.9322
2009	01	09	14.0533	 83.8574	 -69.8042	 274.4120	 -8.7827	 15.4014	 2.3844	 0.0000	 0.1877	 10.9412	 4.1427	 8.1609	 8.0244	 52.3286
2009	01	10	14.4611	 85.7925	 -71.3314	 267.8171	 4.9501	 13.7934	 -2.5745	 0.0000	 0.1877	 12.7897	 3.5141	 7.0569	 6.9844	 51.0167
