# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	7.9778	 56.5321	 -48.5543	 242.6159	 -0.9628	 14.1028	 -19.1650	 18.5126	 0.4456	 187.5386	 1.7080	 -2.0373	 0.8592
2009	01	02	-14.6997	 11.0737	 -25.7734	 267.1882	 -0.2477	 2.2148	 -6.2333	 -2.6553	 0.8346	 434.6731	 1.1772	 -0.8810	 -1.2154
2009	01	03	-18.5429	 13.0186	 -31.5615	 242.5582	 0.0000	 0.0052	 -9.4265	 -13.8760	 0.8500	 361.6326	 1.5915	 -2.7982	 -5.6778
2009	01	04	-18.7138	 11.8462	 -30.5600	 235.5307	 0.0000	 0.0000	 -5.7376	 -30.9624	 0.8500	 137.8766	 4.1743	 -5.9963	 -8.7316
2009	01	05	-15.8964	 13.1777	 -29.0741	 235.8200	 0.0000	 0.0000	 -5.7747	 -18.4090	 0.8500	 353.2427	 1.6293	 -4.5440	 -9.0491
2009	01	06	-1.7206	 6.2827	 -8.0033	 272.6322	 0.0000	 0.0000	 -2.7531	 -3.1173	 0.8500	 979.6397	 0.5875	 -3.2775	 -5.7586
2009	01	07	-15.4394	 13.7251	 -29.1645	 246.6368	 0.0000	 0.0203	 -3.3518	 -17.3758	 0.8500	 401.3237	 1.4341	 -1.5555	 -6.3092
2009	01	08	-14.2840	 16.9746	 -31.2586	 237.4669	 0.0000	 0.0868	 -4.8393	 -14.4343	 0.8500	 770.3632	 0.7471	 -0.3036	 -7.9580
2009	01	09	-32.0449	 19.5312	 -51.5761	 230.0960	 0.0000	 1.8501	 -2.3643	 -59.9103	 0.8500	 125.7567	 4.5766	 0.5399	 -4.6420
2009	01	10	-29.4267	 19.8530	 -49.2797	 234.1516	 -0.3438	 1.8000	 -2.3858	 -49.9317	 0.8326	 146.7609	 3.4892	 1.2511	 -4.2182
2009	01	11	-15.6592	 36.2091	 -51.8683	 240.0544	 -0.3740	 0.1659	 -1.7533	 -26.7756	 0.6478	 109.6763	 2.3140	 1.2627	 -3.7027
2009	01	12	3.7395	 75.7622	 -72.0228	 239.9891	 -7.6254	 16.9524	 -1.6371	 -27.4424	 0.3190	 14.7450	 5.5247	 2.5278	 0.2767
2009	01	13	30.9115	 102.4616	 -71.5500	 250.8508	 -15.1665	 31.5677	 -0.0759	 8.1979	 0.1237	 14.6183	 3.9371	 3.8448	 2.7494
2009	01	14	35.5698	 111.6052	 -76.0355	 243.4524	 -5.6505	 41.1299	 -0.0595	 0.0000	 0.1237	 17.2886	 3.3290	 3.5661	 2.7929
2009	01	15	34.8253	 114.7035	 -79.8782	 245.6974	 -17.0811	 48.4277	 0.1193	 -0.0000	 0.1237	 14.1954	 4.0544	 4.6697	 4.0843
2009	01	16	33.9116	 117.3448	 -83.4332	 244.7550	 -18.3923	 51.5285	 0.0411	 -0.0000	 0.1237	 11.4983	 5.0054	 4.9043	 4.6160
2009	01	17	36.1745	 115.9303	 -79.7558	 239.3517	 4.1136	 36.2336	 -0.3552	 -0.0000	 0.1237	 13.5227	 4.2561	 2.9833	 2.7133
2009	01	18	36.4305	 116.2352	 -79.8047	 239.2412	 1.4314	 35.1156	 -0.0909	 0.0000	 0.1237	 12.2032	 4.7163	 2.8038	 2.6964
2009	01	19	37.8700	 120.1850	 -82.3150	 240.5032	 -5.8745	 41.0878	 0.0658	 0.0000	 0.1237	 11.9471	 4.8174	 3.6451	 3.4725
2009	01	20	30.4981	 81.0805	 -50.5824	 266.3534	 -0.5863	 31.5366	 -2.2163	 -1.1285	 0.1530	 62.7927	 3.3826	 3.5038	 3.6183
2009	01	21	-0.7000	 35.0078	 -35.7078	 272.7589	 -44.4154	 36.2383	 -6.9229	 1.6416	 0.4484	 99.4011	 2.7757	 4.6060	 0.5599
2009	01	22	16.1939	 49.6258	 -33.4319	 281.5846	 -23.4259	 31.9624	 -0.9372	 3.8670	 0.2831	 37.0318	 2.1602	 3.9193	 0.9719
2009	01	23	-13.0958	 16.7378	 -29.8335	 273.9965	 -1.1379	 -4.8243	 -3.5541	 -13.1854	 0.6359	 212.8344	 1.6559	 2.5044	 -1.3047
2009	01	24	16.1807	 31.0976	 -14.9170	 301.8598	 -4.9596	 1.1751	 -1.1602	 14.3012	 0.2970	 40.6240	 2.4497	 2.3710	 0.8631
2009	01	25	-12.5971	 10.4621	 -23.0592	 270.0775	 0.0000	 2.8180	 -4.7568	 -13.8443	 0.8500	 161.5455	 3.5627	 -1.1609	 -2.2196
2009	01	26	-7.4605	 10.8449	 -18.3054	 247.6598	 0.0000	 0.0000	 -3.8615	 -6.6515	 0.8500	 695.4306	 0.8276	 -6.2356	 -8.7906
2009	01	27	-16.9454	 17.9813	 -34.9268	 220.9698	 0.0000	 0.0000	 -4.7305	 -15.9135	 0.8500	 430.2769	 1.3376	 -6.6600	 -10.9992
2009	01	28	-20.6914	 20.6389	 -41.3303	 221.4045	 0.0000	 0.0054	 -4.4867	 -20.8192	 0.8500	 340.8578	 1.6885	 -4.5178	 -9.3831
2009	01	29	-27.3556	 21.8284	 -49.1840	 236.5359	 0.0000	 1.3963	 -2.6471	 -41.5482	 0.8500	 134.9730	 4.2641	 -0.0688	 -3.8280
2009	01	30	-23.8929	 35.1469	 -59.0398	 241.0756	 0.0000	 -5.3638	 -2.0637	 -45.0593	 0.6954	 83.5307	 4.5320	 2.5941	 -2.2846
2009	01	31	23.9914	 95.8846	 -71.8931	 247.5227	 -6.1743	 9.0481	 -1.0706	 1.0362	 0.3161	 26.5441	 3.0914	 3.9663	 0.7702
2009	02	01	54.2848	 132.3784	 -78.0936	 244.5983	 5.1578	 24.4621	 -0.9543	 12.5998	 0.1237	 18.7906	 3.0629	 3.4833	 1.3348
2009	02	02	54.6726	 129.1256	 -74.4530	 241.9309	 10.8152	 19.1583	 -1.3930	 16.7180	 0.1237	 14.8285	 3.8813	 1.9596	 0.6252
2009	02	03	59.4225	 137.4448	 -78.0223	 246.2723	 -8.0877	 27.1487	 -0.9582	 24.8190	 0.1237	 15.1813	 3.7911	 4.0002	 2.1195
2009	02	04	63.9462	 138.6336	 -74.6874	 255.1424	 7.5355	 52.4901	 0.2631	 0.0000	 0.1237	 19.1572	 3.0043	 5.7025	 4.9606
2009	02	05	29.2132	 71.8418	 -42.6286	 275.9009	 -34.6827	 55.6623	 -7.1994	 17.2909	 0.3395	 80.9574	 2.6513	 4.8910	 2.5454
2009	02	06	-10.8283	 10.8024	 -21.6307	 275.9757	 -0.7853	 3.0266	 -9.9316	 -4.4726	 0.7991	 183.8644	 3.0231	 -0.6989	 -1.1060
2009	02	07	-8.0771	 11.6283	 -19.7054	 267.6726	 0.0000	 0.0125	 -3.6121	 -13.5684	 0.8500	 209.4695	 2.7476	 -2.0568	 -3.9796
2009	02	08	-8.8348	 11.8075	 -20.6423	 265.3452	 0.0000	 1.4051	 -2.6655	 -6.7166	 0.8500	 394.4745	 1.4590	 -2.5078	 -4.1363
2009	02	09	-15.6046	 16.3865	 -31.9911	 240.9359	 0.0000	 0.0000	 -2.6091	 -24.4157	 0.8500	 153.4810	 3.7499	 -4.7802	 -7.0009
2009	02	10	-7.8227	 16.4621	 -24.2848	 228.4878	 0.0000	 0.0000	 -3.3571	 -5.4830	 0.8500	 1154.7719	 0.4984	 -8.2065	 -11.7918
2009	02	11	-12.2973	 17.1303	 -29.4276	 235.3319	 0.0000	 0.0000	 -3.0794	 -18.3131	 0.8500	 249.1724	 2.3098	 -6.1201	 -9.8035
2009	02	12	-3.5204	 10.3275	 -13.8479	 263.5618	 0.0000	 0.0000	 -2.4738	 -6.8035	 0.8500	 398.3791	 1.4447	 -4.4884	 -6.6240
2009	02	13	-8.0729	 12.7163	 -20.7892	 256.9452	 0.0000	 0.0000	 -2.4316	 -13.7545	 0.8500	 196.8527	 2.9237	 -4.4040	 -6.2727
2009	02	14	-7.8522	 12.5832	 -20.4353	 257.9687	 0.0000	 0.0000	 -2.4247	 -13.7500	 0.8500	 183.8311	 3.1308	 -4.3820	 -6.1481
2009	02	15	-6.3563	 10.9692	 -17.3255	 263.8390	 0.0000	 0.0000	 -2.4056	 -19.6706	 0.8500	 102.7765	 5.5999	 -4.2471	 -5.5965
2009	02	16	-8.1718	 12.4866	 -20.6585	 261.0483	 0.0000	 0.0000	 -2.2972	 -21.8366	 0.8500	 102.2870	 5.6267	 -3.9373	 -5.5285
2009	02	17	-2.7367	 8.8050	 -11.5418	 269.8590	 0.0000	 0.0000	 -2.0713	 -11.4997	 0.8500	 131.6208	 4.3727	 -4.4847	 -5.4880
2009	02	18	-6.5310	 13.4676	 -19.9986	 251.7879	 0.0000	 0.0000	 -2.3191	 -4.7477	 0.8500	 500.8165	 1.1492	 -5.7031	 -7.3153
2009	02	19	-21.9324	 25.5620	 -47.4943	 226.5639	 0.0000	 0.0000	 -2.3616	 -28.9456	 0.8500	 166.7840	 3.4508	 -3.6146	 -6.9945
2009	02	20	-22.7892	 29.9240	 -52.7132	 226.1190	 0.0000	 0.0000	 -2.1785	 -31.7631	 0.8500	 215.8727	 2.6661	 -0.7818	 -5.7683
2009	02	21	-15.6240	 22.3959	 -38.0199	 253.8256	 0.0000	 0.0125	 -1.9269	 -31.9894	 0.8500	 149.3896	 3.8526	 0.6373	 -3.8522
2009	02	22	-13.7800	 22.2534	 -36.0333	 267.7675	 0.0000	 -6.9487	 -1.4260	 -19.0589	 0.7272	 117.0953	 3.5711	 2.0551	 -0.7416
2009	02	23	-7.3012	 11.5607	 -18.8620	 281.6351	 0.0000	 12.7955	 -1.3972	 4.5152	 0.8345	 217.3290	 2.5576	 -0.5211	 -0.4402
2009	02	24	-12.7049	 16.3145	 -29.0193	 266.3014	 0.0000	 3.3885	 -1.6231	 0.3453	 0.8500	 433.5179	 1.3276	 -1.0973	 -1.8863
2009	02	25	-12.2581	 21.9964	 -34.2545	 261.7178	 0.0000	 1.8817	 -1.6109	 -9.0968	 0.8500	 420.2543	 1.3695	 1.5163	 -1.5951
2009	02	26	-7.3636	 15.3345	 -22.6981	 267.3451	 0.0000	 1.5650	 -1.8075	 -5.5641	 0.8500	 269.9523	 2.1320	 -1.6188	 -2.8444
2009	02	27	-11.0057	 30.5034	 -41.5090	 233.8918	 0.0000	 0.0000	 -2.2210	 -4.7474	 0.8500	 1883.3060	 0.3056	 -0.0912	 -4.8144
2009	02	28	-10.9575	 48.5535	 -59.5110	 239.5417	 0.0000	 -7.7145	 -1.9691	 -27.2695	 0.6972	 104.0686	 3.6415	 1.9055	 -2.9994
2009	03	01	23.9268	 76.8539	 -52.9271	 272.7986	 0.0000	 -47.9983	 -1.4375	 44.6661	 0.4561	 97.4116	 2.6629	 4.1704	 -0.4051
2009	03	02	42.5647	 89.9927	 -47.4280	 279.6785	 0.0000	 -53.3166	 -1.4227	 72.5889	 0.2865	 21.0114	 3.7260	 3.5353	 0.0000
2009	03	03	-8.5147	 19.5730	 -28.0877	 276.5786	 0.0000	 4.5896	 -1.4767	 -5.2229	 0.7254	 84.8054	 4.8714	 1.0212	 -0.0861
2009	03	04	-5.0352	 12.4466	 -17.4818	 271.4653	 0.0000	 3.4875	 -2.0141	 1.4953	 0.8500	 192.1985	 2.9945	 -2.9144	 -3.0129
2009	03	05	-8.4720	 20.4434	 -28.9154	 240.1564	 0.0000	 0.0000	 -2.9745	 -3.3260	 0.8500	 657.9085	 0.8748	 -5.8543	 -7.3980
