# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	17.7681	 59.1210	 -41.3529	 273.7999	 -0.9168	 29.2450	 -8.2332	 7.7616	 0.3307	 105.1001	 1.5045	 2.9967	 2.5904	 68.8628
2009	01	02	-14.3623	 19.8296	 -34.1918	 266.5784	 -10.1253	 -0.2476	 -7.2688	 -1.6718	 0.5894	 225.4108	 1.5073	 2.1633	 -1.1591	 65.2797
2009	01	03	-19.2706	 12.8769	 -32.1475	 250.9215	 -1.0353	 1.0703	 -6.6225	 -12.3006	 0.8484	 303.8640	 1.6731	 -1.1046	 -3.8102	 62.8832
2009	01	04	-20.5481	 12.6152	 -33.1633	 241.8833	 -5.8479	 0.0000	 -4.5011	 -30.4358	 0.8497	 114.3845	 4.1656	 -3.3584	 -6.4606	 62.5997
2009	01	05	-14.8495	 11.7496	 -26.5990	 249.4530	 -1.1219	 0.0446	 -4.3710	 -14.5881	 0.8496	 265.4362	 1.8467	 -2.7095	 -6.3472	 67.4285
2009	01	06	0.5176	 4.0195	 -3.5019	 287.3374	 -0.0788	 0.0000	 -2.5076	 -0.7873	 0.8500	 890.4715	 0.4664	 -2.2167	 -3.4723	 81.3670
2009	01	07	-16.4923	 16.0413	 -32.5336	 253.2508	 -1.1478	 0.4880	 -2.7796	 -16.5275	 0.8458	 386.7898	 1.4577	 1.4978	 -3.7208	 67.7174
2009	01	08	-7.1392	 17.8437	 -24.9829	 261.9070	 -0.7212	 0.2117	 -3.0559	 -11.4206	 0.8424	 897.0183	 0.6927	 4.2053	 -3.5925	 61.6511
2009	01	09	-26.0328	 34.7401	 -60.7729	 246.6414	 -15.8934	 -7.5599	 -0.6972	 -35.6441	 0.5633	 68.4824	 4.3781	 3.8356	 -1.2568	 56.0365
2009	01	10	25.1973	 99.1977	 -74.0003	 250.7212	 -19.4148	 24.7853	 0.5111	 3.7270	 0.1584	 18.0426	 3.2980	 4.7562	 2.7573	 55.0826
