# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	13.9809	 63.1045	 -49.1236	 288.6819	 19.3098	 27.4404	 -13.0738	 0.0000	 0.1900	 114.2619	 1.5365	 7.2012	 6.6883	 63.3863
2009	01	02	6.6585	 33.5005	 -26.8420	 293.8917	 2.1381	 19.4410	 -10.5508	 -0.0012	 0.3154	 212.1842	 1.1499	 4.0810	 3.1510	 72.9566
2009	01	03	11.3576	 51.6475	 -40.2900	 283.7443	 -10.0719	 22.3240	 -1.4498	 0.0011	 0.3260	 198.4465	 1.7940	 5.7036	 3.8183	 62.1576
2009	01	04	9.3699	 56.6624	 -47.2926	 274.8649	 -7.2690	 8.2762	 -3.7169	 -0.0001	 0.3825	 19.4151	 3.6725	 3.6495	 3.9579	 59.9063
2009	01	05	5.9257	 46.1059	 -40.1802	 279.5078	 -10.5470	 15.9193	 -5.2087	 -0.0030	 0.4635	 152.4029	 1.8607	 4.8352	 2.9421	 62.5187
2009	01	06	18.2484	 19.0689	 -0.8204	 324.3355	 -0.4624	 18.5181	 -1.5924	 0.0000	 0.1900	 1135.9170	 0.3532	 5.4712	 4.1240	 78.5488
2009	01	07	17.1170	 50.1621	 -33.0451	 294.8915	 12.6557	 3.8896	 -0.7334	 0.0000	 0.1900	 195.5889	 1.4935	 5.3480	 4.6894	 70.0905
2009	01	08	20.0076	 66.7163	 -46.7087	 284.4009	 14.6216	 5.5704	 -0.7105	 -0.0000	 0.1900	 388.5990	 0.8881	 6.5681	 5.3180	 62.0543
2009	01	09	13.4195	 80.3848	 -66.9653	 274.7980	 -1.0084	 6.6554	 2.7992	 0.0000	 0.1900	 10.1410	 4.0885	 7.5609	 7.5290	 54.3325
2009	01	10	13.4397	 85.2926	 -71.8529	 264.6864	 11.8694	 6.2479	 -2.9904	 0.0000	 0.1900	 11.7523	 3.4956	 6.3663	 6.4388	 51.7874
2009	01	11	12.8929	 96.7541	 -83.8613	 263.9248	 -6.7904	 10.0031	 3.6744	 0.0000	 0.1900	 19.9177	 2.5346	 8.9240	 8.6102	 44.8258
2009	01	12	13.1817	 94.3296	 -81.1479	 267.0091	 4.9627	 8.7724	 -0.9870	 -0.0000	 0.1900	 7.6608	 5.3476	 8.7424	 8.7655	 46.7738
2009	01	13	12.7246	 96.1473	 -83.4228	 271.5413	 -0.0596	 10.2512	 1.2005	 -0.0000	 0.1900	 10.1128	 4.0892	 10.1240	 10.1029	 45.2553
2009	01	14	11.8379	 99.9349	 -88.0971	 271.2435	 -3.6518	 11.2172	 1.6640	 0.0000	 0.1900	 10.9593	 3.7989	 10.9344	 10.8751	 42.0222
2009	01	15	12.5928	 100.7186	 -88.1258	 271.4082	 1.4691	 11.1020	 -0.4526	 0.0000	 0.1900	 10.5725	 3.9095	 10.9401	 10.9275	 41.7332
2009	01	16	12.9034	 101.5388	 -88.6354	 275.2394	 -1.3196	 11.3790	 1.0318	 0.0000	 0.1900	 8.3636	 4.9153	 11.7853	 11.7662	 41.3205
2009	01	17	14.2671	 101.7299	 -87.4628	 274.9440	 5.2188	 11.1495	 -1.2700	 -0.0000	 0.1900	 9.8100	 4.1885	 11.4999	 11.5223	 42.1347
2009	01	18	15.0452	 102.7530	 -87.7077	 275.2392	 4.2061	 11.1414	 -0.4036	 0.0000	 0.1900	 8.7415	 4.6928	 11.6030	 11.6210	 41.9689
2009	01	19	15.6811	 104.0800	 -88.3989	 275.5024	 3.9218	 11.1988	 -0.0429	 0.0000	 0.1900	 8.4094	 4.8763	 11.7746	 11.7911	 41.3717
2009	01	20	17.8127	 104.7173	 -86.9046	 276.2777	 7.5367	 11.0522	 -0.8264	 0.0000	 0.1900	 12.0595	 3.4369	 11.6429	 11.6695	 42.9517
2009	01	21	21.4890	 78.0169	 -56.5279	 308.0796	 -14.8761	 31.6062	 0.6209	 0.0000	 0.1900	 17.6207	 2.6924	 12.3174	 11.9853	 50.6926
2009	01	22	25.0062	 65.8184	 -40.8122	 331.4957	 -9.7830	 32.1517	 0.8632	 0.0000	 0.1900	 32.0163	 2.0981	 14.1235	 13.6108	 61.3341
2009	01	23	14.6784	 15.9642	 -1.2858	 361.0092	 3.2460	 24.6520	 -5.9361	 0.0000	 0.1900	 24.3469	 1.6716	 11.6907	 11.7366	 83.9468
2009	01	24	20.1104	 40.4058	 -20.2954	 339.6235	 -2.5805	 27.6499	 -1.5360	 0.0000	 0.1900	 20.2003	 2.1579	 11.3238	 11.2460	 75.8880
2009	01	25	22.6383	 61.5906	 -38.9523	 307.5409	 8.1625	 28.7386	 -6.3310	 0.0000	 0.1900	 12.3123	 3.3048	 8.4559	 8.5256	 69.8856
2009	01	26	13.9452	 45.7699	 -31.8247	 289.3183	 18.5939	 20.9966	 -14.7061	 -0.0042	 0.3512	 191.6912	 1.0165	 3.2512	 3.1333	 73.8266
2009	01	27	16.6362	 63.3446	 -46.7084	 274.0366	 11.5149	 5.7586	 -3.8881	 -0.0002	 0.4647	 213.2788	 1.2152	 3.6606	 3.3903	 66.3064
2009	01	28	36.6295	 103.9933	 -67.3638	 255.7672	 32.3168	 5.4652	 -1.7428	 0.0000	 0.1900	 123.0658	 1.4991	 4.2511	 3.5820	 64.7139
2009	01	29	33.5160	 107.6961	 -74.1801	 264.7058	 12.0229	 7.2934	 5.1845	 0.0000	 0.1900	 10.1729	 4.0507	 6.8264	 6.8816	 61.8179
2009	01	30	35.0406	 112.9494	 -77.9088	 266.1380	 21.8987	 8.6334	 1.4378	 0.0000	 0.1900	 9.2394	 4.4020	 7.7693	 7.9065	 61.1667
2009	01	31	35.0830	 115.3592	 -80.2762	 277.9138	 13.0596	 12.4670	 4.4026	 0.0000	 0.1900	 14.6087	 2.9066	 10.6595	 10.6979	 57.5425
2009	02	01	35.6957	 115.2459	 -79.5502	 278.8367	 23.8732	 12.4816	 -0.5514	 0.0000	 0.1900	 13.9108	 2.9526	 10.6062	 10.7719	 57.7420
2009	02	02	37.2742	 113.4551	 -76.1808	 277.1360	 31.5068	 10.6568	 -2.9306	 0.0000	 0.1900	 9.9627	 4.0445	 9.5845	 9.8065	 60.1123
2009	02	03	38.3067	 119.6587	 -81.3520	 282.8966	 16.2634	 13.2055	 3.8147	 0.0000	 0.1900	 10.6987	 3.8242	 11.7634	 11.8653	 56.2306
2009	02	04	39.8401	 120.9593	 -81.1192	 290.1657	 19.3302	 14.1345	 2.6476	 0.0000	 0.1900	 13.8241	 3.0061	 13.1108	 13.2238	 55.6386
2009	02	05	35.7303	 87.9425	 -52.2121	 319.7541	 0.5464	 34.0944	 -0.0439	 0.0000	 0.1900	 15.9071	 2.7438	 13.5373	 13.4493	 60.6714
2009	02	06	25.4295	 48.1225	 -22.6930	 333.2538	 16.1450	 28.3112	 -8.6586	 0.0000	 0.1900	 12.7895	 3.1266	 10.3042	 10.4605	 74.1011
2009	02	07	33.2830	 72.2513	 -38.9683	 311.9747	 6.9749	 30.1527	 -2.3090	 -0.0000	 0.1900	 15.5800	 2.6879	 9.3862	 9.4138	 69.8366
2009	02	08	37.4878	 78.6963	 -41.2085	 304.8347	 14.9419	 30.1083	 -3.5827	 -0.0000	 0.1900	 161.8955	 1.2557	 8.8169	 8.3994	 67.4032
2009	02	09	34.3082	 77.2950	 -42.9868	 295.2916	 16.3275	 29.4583	 -5.0815	 0.0000	 0.1900	 12.2831	 3.2873	 6.6818	 6.8197	 65.7235
2009	02	10	2.6150	 44.4238	 -41.8088	 270.3565	 4.5655	 14.0869	 -14.2369	 -0.0027	 0.5136	 867.7109	 0.3599	 2.6723	 1.3305	 66.0870
2009	02	11	3.8815	 46.2182	 -42.3367	 275.2512	 -31.8558	 14.9346	 -0.0254	 -0.0027	 0.5411	 53.9710	 2.5806	 3.9927	 2.4689	 67.0922
2009	02	12	42.1148	 80.0157	 -37.9009	 290.9534	 16.7193	 26.8391	 -0.6329	 0.0000	 0.1900	 186.5854	 1.3486	 5.5572	 4.8339	 69.9090
2009	02	13	34.2587	 75.1850	 -40.9263	 290.2997	 4.4210	 21.7577	 -0.2133	 -0.0004	 0.3211	 19.6774	 3.0720	 5.4375	 5.3459	 71.9568
2009	02	14	31.5596	 54.9444	 -23.3848	 306.7474	 10.0835	 25.5070	 -3.4801	 0.0000	 0.1900	 11.0091	 3.7051	 5.0993	 5.1715	 80.8276
2009	02	15	35.8655	 63.7849	 -27.9194	 311.6068	 2.2626	 26.7660	 2.0691	 -0.0000	 0.1900	 6.4851	 6.3135	 7.1113	 7.1206	 79.1278
2009	02	16	35.1484	 61.2356	 -26.0872	 318.2214	 6.3819	 27.2067	 0.3061	 0.0000	 0.1900	 7.4419	 5.4945	 8.0734	 8.1086	 78.3285
2009	02	17	34.1694	 59.4594	 -25.2899	 314.9766	 14.8902	 26.9912	 -3.6338	 -0.0000	 0.1900	 9.0431	 4.4918	 7.1788	 7.2821	 77.4902
2009	02	18	37.8873	 68.5483	 -30.6611	 298.6796	 24.8364	 25.3622	 -6.6591	 -0.0000	 0.1900	 33.6504	 1.5645	 4.8426	 4.9929	 77.2546
2009	02	19	64.7013	 139.9158	 -75.2145	 264.3645	 45.6861	 9.3026	 3.5052	 0.0000	 0.1900	 11.3761	 3.5284	 6.6973	 7.0185	 66.5727
2009	02	20	66.7535	 147.4691	 -80.7156	 270.4217	 45.1383	 12.4098	 3.9512	 0.0000	 0.1900	 14.8640	 2.7268	 8.9600	 9.3004	 61.9500
2009	02	21	54.8153	 111.5488	 -56.7336	 296.9559	 20.8739	 30.6514	 0.7042	 -0.0000	 0.1900	 10.8630	 3.7288	 9.6802	 9.8333	 62.9082
2009	02	22	57.5585	 108.1072	 -50.5487	 306.2625	 19.9241	 29.7680	 1.1124	 -0.0000	 0.1900	 10.0860	 4.0380	 10.3844	 10.5125	 70.8727
2009	02	23	29.0099	 39.7196	 -10.7098	 350.4081	 9.3365	 26.9509	 -2.5309	 0.0000	 0.1900	 13.8024	 2.9297	 11.4059	 11.4977	 81.7924
2009	02	24	48.6476	 80.1879	 -31.5403	 324.8804	 24.5285	 28.6157	 -2.0716	 0.0000	 0.1900	 96.9200	 1.5292	 10.6871	 10.5276	 77.5500
2009	02	25	60.0091	 100.2417	 -40.2326	 320.8337	 24.6103	 31.8813	 1.5560	 0.0000	 0.1900	 185.1122	 1.5499	 12.1433	 11.3784	 70.5913
2009	02	26	54.0319	 98.2227	 -44.1908	 313.1157	 28.5465	 30.6347	 -2.3910	 0.0000	 0.1900	 17.1837	 2.3593	 10.4266	 10.6760	 69.9298
2009	02	27	58.7213	 115.4300	 -56.7087	 296.8914	 39.6107	 21.1108	 -1.6413	 0.0000	 0.1900	 370.2820	 0.4201	 9.0747	 9.8404	 66.3200
2009	02	28	80.2875	 155.1009	 -74.8135	 279.9355	 64.8760	 11.4389	 0.3772	 0.0000	 0.1900	 10.9840	 3.5838	 9.6183	 10.0919	 67.3094
2009	03	01	64.7099	 113.4040	 -48.6941	 319.7518	 27.3563	 24.7325	 4.9363	 0.0000	 0.1900	 13.8548	 2.9499	 12.6135	 12.8122	 70.4194
2009	03	02	46.7905	 73.3461	 -26.5556	 343.3918	 27.8738	 24.0135	 -1.5603	 0.0000	 0.1900	 9.6316	 4.1692	 12.9928	 13.2043	 76.7273
2009	03	03	55.1008	 92.3221	 -37.2213	 324.3545	 40.2790	 24.7268	 -3.8671	 -0.0000	 0.1900	 8.1194	 4.9493	 11.2866	 11.5503	 73.5265
2009	03	04	57.3221	 99.7949	 -42.4728	 301.9784	 53.2681	 23.0633	 -9.1071	 -0.0000	 0.1900	 13.9171	 2.6679	 7.5817	 8.1083	 73.3790
2009	03	05	58.4261	 110.4102	 -51.9841	 283.3956	 47.4519	 19.7315	 -6.6190	 -0.0013	 0.3512	 180.4792	 1.0329	 6.0328	 6.0586	 70.3502
2009	03	06	65.0282	 119.7270	 -54.6988	 284.0747	 52.3577	 11.4121	 -0.9996	 -0.0001	 0.2962	 29.6863	 1.8674	 6.3790	 6.8224	 68.1807
2009	03	07	84.4792	 167.2964	 -82.8171	 259.9748	 72.6161	 13.4497	 -0.7881	 0.0000	 0.1900	 482.9783	 0.3521	 5.5413	 7.5956	 68.7355
2009	03	08	97.1986	 174.8072	 -77.6086	 263.8062	 87.1298	 10.0589	 -1.3988	 -0.0000	 0.1900	 104.6181	 1.3918	 7.0283	 7.3587	 66.7248
2009	03	09	94.3147	 172.8571	 -78.5424	 267.4711	 84.2177	 9.1677	 0.0312	 -0.0000	 0.1900	 14.2455	 2.6693	 7.6417	 8.3285	 64.5310
2009	03	10	93.9031	 176.2448	 -82.3418	 254.8861	 92.2001	 11.3623	 -5.3466	 0.0000	 0.1900	 234.1703	 0.5641	 4.9387	 6.4767	 66.3836
2009	03	11	99.9980	 181.9525	 -81.9545	 259.0275	 83.9380	 13.3914	 0.0364	 0.0000	 0.1900	 417.5983	 0.5613	 6.1483	 7.1948	 66.3958
2009	03	12	103.2924	 181.7466	 -78.4543	 271.5953	 84.1541	 11.3411	 2.4691	 0.0000	 0.1900	 41.4843	 1.8717	 8.6817	 9.1018	 65.0825
2009	03	13	104.1696	 185.0567	 -80.8871	 274.8710	 87.6693	 12.2260	 1.6632	 0.0000	 0.1900	 22.2435	 1.9844	 9.5573	 10.2347	 63.8831
2009	03	14	107.1526	 187.1533	 -80.0007	 277.9548	 92.9927	 14.0368	 -0.1111	 0.0000	 0.1900	 103.4062	 1.3648	 10.1972	 10.6586	 63.3837
2009	03	15	104.4020	 178.8530	 -74.4511	 282.5246	 93.6538	 10.0995	 -0.9861	 -0.0000	 0.1900	 16.7524	 2.3058	 9.7897	 10.5493	 68.2439
2009	03	16	105.7100	 179.5942	 -73.8842	 291.9719	 88.4388	 11.4337	 2.6075	 0.0000	 0.1900	 14.1845	 2.6940	 11.5757	 12.2877	 67.5388
2009	03	17	108.5230	 181.7710	 -73.2479	 296.0131	 92.1883	 16.1224	 0.5386	 0.0000	 0.1900	 148.3100	 1.0948	 12.4168	 12.9290	 66.7923
2009	03	18	112.0649	 186.7801	 -74.7153	 298.4546	 92.5341	 16.1011	 1.5638	 -0.0000	 0.1900	 117.4958	 1.3304	 13.2272	 13.6571	 65.3781
2009	03	19	114.3611	 189.6609	 -75.2998	 302.1122	 93.6021	 17.0544	 1.7747	 -0.0000	 0.1900	 119.1017	 1.2614	 13.9692	 14.4553	 65.0498
2009	03	20	88.1357	 143.1637	 -55.0280	 327.7345	 65.7159	 16.4411	 2.6122	 0.0000	 0.1900	 106.9797	 0.9461	 14.7971	 15.4833	 65.0522
2009	03	21	88.0189	 142.7133	 -54.6944	 324.3934	 62.6849	 29.9090	 -1.2609	 0.0000	 0.1900	 22.9325	 1.6678	 14.1673	 14.8148	 64.2720
2009	03	22	85.9310	 138.0313	 -52.1003	 305.6509	 79.6757	 27.0796	 -8.9529	 0.0000	 0.1900	 9.7973	 3.9253	 10.1178	 10.7297	 65.8312
2009	03	23	71.9916	 123.1818	 -51.1903	 282.4877	 71.0075	 20.4775	 -11.9052	 -0.0020	 0.3512	 24.6980	 2.3168	 5.0633	 5.7642	 71.2742
2009	03	24	86.8024	 142.8533	 -56.0509	 285.8144	 69.6208	 11.8409	 0.7786	 -0.0002	 0.3512	 31.7080	 1.9276	 6.7772	 7.4329	 67.9607
2009	03	25	96.6282	 154.6216	 -57.9933	 297.3758	 68.8701	 16.3288	 4.4401	 0.0000	 0.1900	 151.4266	 0.8569	 9.3818	 10.1384	 65.9262
2009	03	26	126.1836	 204.6437	 -78.4602	 292.1713	 98.1739	 16.0995	 5.4645	 0.0000	 0.1900	 19.5674	 2.0074	 12.3032	 13.1333	 64.8463
2009	03	27	124.6582	 201.3780	 -76.7197	 304.0094	 100.4748	 17.5095	 3.6131	 0.0000	 0.1900	 19.0941	 1.9321	 14.1741	 15.0877	 64.3613
2009	03	28	126.4587	 203.6424	 -77.1837	 306.2322	 104.4741	 19.5811	 1.4184	 0.0000	 0.1900	 39.6428	 1.4493	 14.6483	 15.5862	 63.9119
2009	03	29	126.4643	 206.8701	 -80.4058	 302.0017	 114.9267	 16.0809	 -0.5823	 0.0000	 0.1900	 10.5418	 3.5347	 14.4831	 15.3823	 60.0579
2009	03	30	129.6769	 211.3883	 -81.7114	 277.4791	 130.9409	 13.6167	 -8.0458	 -0.0000	 0.1900	 15.6554	 2.0682	 9.7032	 10.9215	 62.9402
