# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	18.5956	 63.4241	 -44.8285	 283.9299	 1.6134	 34.5917	 -4.7031	 0.3938	 0.2004	 73.5718	 1.5579	 5.7131	 4.9738	 67.4631
2009	01	02	24.4545	 59.4561	 -35.0017	 282.5187	 -24.0516	 56.1248	 -3.7684	 4.1249	 0.2004	 86.2824	 1.3284	 4.8348	 2.1857	 67.0291
2009	01	03	0.3767	 35.9687	 -35.5919	 267.8766	 -25.6900	 24.9253	 -6.4024	 9.1485	 0.4442	 213.5435	 1.6869	 2.5439	 -0.6631	 62.7010
2009	01	04	8.0574	 50.7201	 -42.6627	 257.9088	 -19.8154	 16.1875	 -6.2739	 6.0886	 0.4796	 88.9866	 4.0481	 0.2766	 0.4132	 61.8550
2009	01	05	13.0494	 48.5596	 -35.5102	 264.4854	 -22.5392	 24.0608	 -7.3266	 12.3369	 0.4592	 168.8584	 1.8424	 0.9315	 -0.5705	 66.7650
2009	01	06	15.1300	 20.6816	 -5.5516	 304.3638	 0.2659	 13.2111	 0.0837	 0.6316	 0.2562	 383.8240	 0.4266	 1.4734	 0.6971	 80.7092
2009	01	07	26.2034	 74.8074	 -48.6041	 271.0519	 -10.4447	 28.3970	 0.8021	 0.0000	 0.1800	 43.8421	 1.4939	 4.5355	 2.8710	 67.1906
2009	01	08	26.1163	 78.4015	 -52.2852	 277.6227	 -3.0563	 27.2502	 0.2460	 -0.0000	 0.1800	 86.7608	 0.7549	 6.8593	 5.0497	 61.6500
2009	01	09	20.4588	 95.0939	 -74.6351	 261.8401	 -32.2390	 45.9238	 0.6063	 -0.0000	 0.1800	 15.0898	 4.3404	 6.9338	 6.4127	 54.6446
2009	01	10	22.5669	 95.3916	 -72.8247	 264.7999	 -23.5685	 46.1468	 -0.2536	 -0.0000	 0.1800	 19.2064	 3.4101	 7.4992	 6.6581	 53.8736
2009	01	11	26.6576	 95.6971	 -69.0395	 273.5107	 -25.3426	 47.9204	 0.2927	 0.0000	 0.1800	 26.5660	 2.4654	 9.1342	 7.6556	 54.9827
2009	01	12	21.2578	 91.8350	 -70.5773	 288.0530	 -46.3163	 59.8354	 1.2288	 -0.0000	 0.1800	 11.9811	 5.4666	 11.2909	 10.9307	 55.2390
2009	01	13	21.6748	 93.6878	 -72.0130	 283.9973	 -27.2876	 54.0286	 -0.5006	 0.0000	 0.1800	 16.5318	 3.9618	 10.9363	 10.4098	 53.0910
2009	01	14	23.6328	 103.5934	 -79.9606	 268.1075	 -30.1648	 53.9860	 -0.3569	 -0.0000	 0.1800	 18.0459	 3.6294	 9.5736	 8.7230	 49.0577
2009	01	15	23.6073	 103.9687	 -80.3614	 272.1718	 -34.6665	 56.4357	 0.2227	 0.0000	 0.1800	 16.6957	 3.9229	 10.4280	 9.6277	 47.9305
2009	01	16	22.6798	 104.7455	 -82.0658	 272.7265	 -35.0356	 56.0935	 0.2110	 0.0000	 0.1800	 13.3021	 4.9237	 10.4807	 10.0740	 48.2010
2009	01	17	24.7156	 103.3808	 -78.6653	 273.2119	 -23.0222	 49.7955	 -0.4696	 0.0000	 0.1800	 15.3486	 4.2672	 10.0024	 9.5390	 50.1927
2009	01	18	24.9543	 102.8654	 -77.9111	 273.8282	 -21.7975	 46.7324	 -0.1016	 0.0000	 0.1800	 13.6806	 4.7875	 9.7550	 9.5189	 51.5779
2009	01	19	26.1847	 103.0012	 -76.8165	 276.2454	 -20.0143	 45.7581	 -0.0003	 0.0000	 0.1800	 13.3363	 4.9111	 9.9923	 9.7885	 52.9091
2009	01	20	25.0995	 76.1332	 -51.0337	 299.8608	 -13.0909	 38.8110	 -0.3113	 0.0000	 0.1800	 18.9201	 3.4617	 9.7607	 9.3778	 57.6360
2009	01	21	45.6233	 76.8683	 -31.2450	 305.5396	 -84.8306	 139.7657	 -1.7548	 -0.0000	 0.1800	 24.0873	 2.7191	 10.7490	 6.5294	 59.1963
2009	01	22	44.4625	 65.6081	 -21.1455	 318.0088	 -62.9863	 106.6217	 -0.1889	 -0.0000	 0.1800	 30.8477	 2.1232	 11.0493	 7.0442	 66.2812
2009	01	23	27.8376	 36.5833	 -8.7457	 327.8071	 -20.8738	 51.1470	 -0.6341	 0.0000	 0.1800	 39.7088	 1.6494	 8.2039	 6.5265	 79.5270
2009	01	24	29.1344	 44.9554	 -15.8210	 314.9918	 -29.3876	 65.2703	 -1.2070	 0.0000	 0.1800	 26.8381	 2.4404	 6.8828	 5.3216	 78.5411
2009	01	25	29.6011	 56.3853	 -26.7842	 290.2276	 -35.8409	 77.7766	 -2.2653	 -0.2135	 0.1725	 26.0641	 3.4552	 3.5397	 2.3899	 74.7387
2009	01	26	-13.2822	 11.0058	 -24.2879	 266.6458	 0.0000	 0.3998	 -12.3986	 0.8096	 0.8500	 771.8093	 0.8486	 -1.5337	 -0.9537	 76.5484
2009	01	27	-14.0504	 14.2708	 -28.3212	 259.0353	 0.0000	 0.4885	 -7.7333	 -6.9947	 0.8500	 500.0438	 1.3098	 -0.5343	 -2.0736	 72.3857
2009	01	28	-20.1693	 27.5898	 -47.7591	 248.1905	 -5.2755	 -2.4075	 -3.5444	 -24.4149	 0.5204	 308.9005	 1.4842	 1.9217	 -1.0115	 71.6050
2009	01	29	40.9825	 105.5338	 -64.5513	 264.8240	 -6.8706	 30.3340	 2.6591	 0.0000	 0.1800	 15.5380	 4.2152	 5.2927	 4.9407	 71.6176
2009	01	30	43.7831	 117.3868	 -73.6037	 271.5505	 -19.4909	 52.7183	 1.5977	 -0.0000	 0.1800	 14.5805	 4.4920	 8.5587	 8.1607	 66.1734
2009	01	31	45.5317	 115.4380	 -69.9064	 279.7981	 -9.4528	 54.9684	 0.0400	 -0.0000	 0.1800	 21.1803	 3.0923	 9.8437	 9.1165	 65.3064
2009	02	01	46.3294	 116.9592	 -70.6298	 275.6764	 -8.6959	 57.4511	 -0.4160	 0.0000	 0.1800	 20.7923	 3.1500	 9.1203	 8.4310	 64.6947
2009	02	02	45.1840	 113.5569	 -68.3729	 269.4353	 4.7874	 45.0656	 -0.8772	 0.0000	 0.1800	 16.5552	 3.9562	 6.9281	 6.7149	 67.9231
2009	02	03	51.2763	 124.8941	 -73.6178	 272.9799	 -20.2426	 62.8884	 0.7967	 0.0000	 0.1800	 17.2693	 3.7926	 9.1975	 8.4239	 64.3377
2009	02	04	52.5751	 120.9086	 -68.3335	 288.6100	 -16.1659	 66.1264	 0.4763	 0.0000	 0.1800	 21.8779	 2.9937	 11.5427	 10.5555	 64.4734
2009	02	05	50.1887	 87.2313	 -37.0426	 308.9189	 -47.0822	 107.8806	 -1.3398	 0.0000	 0.1800	 25.6083	 2.5576	 10.8267	 8.4099	 65.8023
2009	02	06	36.2226	 58.1878	 -21.9653	 302.3509	 -27.2250	 74.3240	 -2.0387	 0.0000	 0.1800	 22.2095	 2.9490	 5.1356	 3.9414	 77.0009
2009	02	07	37.4738	 65.9928	 -28.5190	 292.6215	 -14.4631	 52.8075	 -0.5272	 0.0000	 0.1800	 23.2601	 2.8158	 4.0186	 3.2467	 77.8473
2009	02	08	46.7298	 81.0307	 -34.3009	 286.0272	 -13.9893	 65.7067	 -0.7465	 -0.0000	 0.1800	 50.4667	 1.2978	 4.8030	 3.0341	 70.3435
2009	02	09	-7.3975	 30.6230	 -38.0206	 265.8513	 -14.6801	 -10.0898	 -9.9751	 13.6960	 0.5837	 136.4186	 3.5408	 1.5933	 -0.8479	 66.1487
2009	02	10	-16.4312	 17.5937	 -34.0249	 247.8152	 0.0000	 0.2192	 -9.7057	 -0.8221	 0.8500	 1517.5101	 0.4316	 -2.2398	 -2.5091	 69.1076
2009	02	11	-15.0769	 17.2439	 -32.3208	 257.8423	 0.0000	 1.7346	 -3.6482	 -15.8993	 0.8500	 248.7022	 2.6335	 -0.5621	 -3.0429	 72.5435
2009	02	12	-7.1639	 14.0273	 -21.1913	 277.6507	 0.0000	 0.6839	 -2.3951	 -8.4766	 0.8500	 467.0594	 1.4023	 1.2682	 -1.3474	 75.4372
2009	02	13	-9.8416	 15.6275	 -25.4691	 274.8035	 0.0000	 2.5269	 -2.4039	 -18.3618	 0.8500	 210.3943	 3.1130	 1.5718	 -0.9176	 74.3957
2009	02	14	-4.7992	 10.3437	 -15.1429	 286.4433	 0.0000	 1.7056	 -2.4633	 -10.9189	 0.8500	 183.4101	 3.5710	 0.4428	 -0.7790	 83.6811
2009	02	15	8.4297	 36.6029	 -28.1731	 290.0513	 0.0000	 -35.4633	 -2.4006	 24.3353	 0.5150	 60.6105	 5.9433	 2.7907	 0.0000	 80.3662
2009	02	16	23.7438	 46.6666	 -22.9228	 297.4056	 0.0000	 -52.9773	 -3.4580	 58.1948	 0.2358	 20.8331	 5.5017	 2.4178	 0.0000	 83.1029
2009	02	17	22.0401	 41.2752	 -19.2351	 295.6205	 -21.9482	 0.3881	 -3.3901	 39.0945	 0.3400	 53.6972	 4.4215	 1.7281	 0.5385	 81.8036
2009	02	18	-1.9250	 21.2219	 -23.1469	 282.2353	 0.0000	 -7.5293	 -7.2568	 9.0721	 0.6546	 353.9208	 1.3648	 0.0674	 -0.3245	 81.6147
2009	02	19	66.8431	 137.6649	 -70.8218	 247.9289	 18.6760	 27.1325	 -2.8835	 12.5521	 0.1800	 18.8222	 3.4797	 2.6604	 2.5395	 71.9282
2009	02	20	78.7071	 151.4563	 -72.7492	 256.2470	 23.2878	 49.1945	 0.6758	 0.0000	 0.1800	 24.6540	 2.6566	 5.4545	 4.8075	 67.7527
