# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP	 OUT_REL_HUMID
2009	01	01	19.0888	 61.4151	 -42.3263	 288.9554	 1.8683	 31.0860	 -3.4419	 1.4256	 0.2154	 45.9876	 1.5634	 6.1378	 5.4740	 70.0185
2009	01	02	25.2912	 62.3254	 -37.0342	 282.6170	 -25.1993	 56.2300	 -3.5292	 5.2945	 0.2312	 56.2086	 1.3708	 5.4000	 2.7247	 66.6739
2009	01	03	5.5602	 43.3815	 -37.8213	 265.8116	 -19.4612	 28.2351	 -6.5217	 4.1244	 0.4536	 138.0217	 1.6553	 2.2499	 0.0632	 62.8040
2009	01	04	2.5820	 44.6179	 -42.0359	 255.9457	 -22.5366	 13.3731	 -7.5381	 8.3258	 0.5098	 71.4065	 4.1248	 -0.0470	 -0.8778	 61.9971
2009	01	05	-4.4456	 28.7929	 -33.2384	 263.8206	 -11.2329	 10.0196	 -5.5373	 0.1916	 0.5650	 172.4076	 1.8143	 0.5594	 -0.9975	 67.3793
2009	01	06	7.8943	 13.1461	 -5.2518	 302.3127	 -1.5867	 6.8466	 -1.3522	 0.1889	 0.4750	 260.8082	 0.4632	 1.0829	 0.3609	 80.8314
2009	01	07	11.3192	 59.4588	 -48.1395	 268.6723	 -13.7084	 16.6871	 -0.3626	 0.3548	 0.3378	 63.5732	 1.4723	 4.7724	 2.5663	 66.2966
2009	01	08	27.8598	 81.9361	 -54.0763	 277.7081	 -2.9725	 27.5025	 0.5714	 0.0000	 0.1762	 88.7219	 0.7290	 7.4050	 5.4258	 60.6322
2009	01	09	21.4673	 97.3953	 -75.9280	 261.5549	 -29.5577	 44.6159	 0.6614	 0.0000	 0.1762	 14.2757	 4.4019	 7.1082	 6.6087	 54.1265
2009	01	10	23.7596	 98.1583	 -74.3987	 265.8586	 -23.1190	 45.5656	 0.0124	 0.0000	 0.1762	 18.6461	 3.3717	 8.0624	 7.1817	 53.0288
