# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	14.0736	 60.7406	 -46.6669	 271.4896	 -2.6043	 36.4844	 -14.9432	 11.6637	 0.3679	 162.8133	 1.6091	 4.0935	 3.5968
2009	01	02	1.7843	 29.4760	 -27.6916	 280.3115	 -16.4339	 21.0508	 -7.8012	 7.6037	 0.4237	 266.7679	 1.1662	 2.7996	 0.1993
2009	01	03	1.1913	 35.2368	 -34.0454	 268.5744	 -26.7510	 23.8982	 -5.0293	 7.2318	 0.4721	 224.8772	 1.7111	 2.5618	 -0.8544
2009	01	04	7.6363	 49.4471	 -41.8108	 258.7332	 -19.2853	 15.9893	 -6.0858	 5.1484	 0.4796	 92.4298	 3.8973	 0.2834	 0.5915
2009	01	05	12.4092	 49.9030	 -37.4938	 262.6918	 -23.4270	 23.5758	 -7.6130	 12.3255	 0.4592	 169.8912	 1.8312	 1.0299	 -0.2617
2009	01	06	15.4582	 21.3612	 -5.9030	 304.8867	 -0.2682	 13.9166	 -0.1141	 0.5470	 0.2283	 350.1344	 0.3975	 1.7729	 0.8913
2009	01	07	22.7176	 64.2456	 -41.5281	 274.3560	 -6.1963	 24.1852	 0.1994	 -0.0000	 0.1800	 43.2144	 1.5156	 3.3440	 2.0796
2009	01	08	23.3660	 72.3097	 -48.9437	 273.5079	 -0.2625	 22.7151	 -0.0902	 -0.0000	 0.1800	 77.9526	 0.8402	 4.8985	 3.4842
2009	01	09	19.0460	 91.9816	 -72.9355	 258.4783	 -29.0934	 41.0407	 0.6513	 -0.0000	 0.1800	 15.3013	 4.2804	 5.8008	 5.3620
2009	01	10	20.3999	 92.1486	 -71.7488	 258.0262	 -16.8628	 38.6786	 -0.6249	 0.0000	 0.1800	 18.7302	 3.4968	 5.6076	 5.0266
2009	01	11	24.1553	 97.5736	 -73.4184	 261.4322	 -26.6451	 47.2521	 0.2092	 -0.0000	 0.1800	 26.2266	 2.4973	 7.4418	 6.0354
2009	01	12	19.6244	 95.4069	 -75.7825	 269.7866	 -40.8402	 54.1015	 0.7162	 0.0000	 0.1800	 12.0145	 5.4514	 8.5806	 8.2796
2009	01	13	21.0553	 96.1204	 -75.0651	 272.5631	 -36.0473	 59.1904	 -0.2574	 -0.0000	 0.1800	 16.2198	 4.0380	 9.3818	 8.7086
2009	01	14	22.3766	 102.9975	 -80.6209	 263.8129	 -37.4507	 58.8218	 -0.2015	 -0.0000	 0.1800	 17.8195	 3.6755	 8.8989	 7.9783
